timestamp,dr0135,dqctcf,dr182s,dqce4s,dqfj4k,dr11p6,dr1cpf,dqc4z7,dqcft7,dr0bwc,dpp8up,dr18zv,dqcr39,dqcz5x,dqcneh,dqckgk,dqcyhe,dqc96t,dqf09g,dqcu6t,dr09m3,dqf4qb,dqf3qq,dqcx8d
2018-01-04 08:00:00,75.731,731.189,705.724,231.329,63.95,237.556,129.617,228.921,83.496,400.616,38.095,245.247,358.993,44.504,842.827,979.533,93.833,246.257,43.07,81.28,255.801,158.386,206.314,500.256
2018-01-04 09:00:00,75.416,711.379,681.004,225.017,64.59,237.874,134.637,222.999,86.582,388.246,38.069,243.431,350.671,42.29,866.397,980.962,94.155,239.373,40.777,76.175,249.581,156.637,204.594,489.559
2018-01-04 10:00:00,74.871,689.134,670.119,207.492,63.156,236.813,141.844,242.585,82.72,340.808,34.375,237.67,347.756,40.969,853.374,950.415,91.178,231.024,39.93,73.9,243.194,159.651,199.808,480.972
2018-01-04 11:00:00,73.712,724.294,713.866,192.963,63.527,233.533,149.141,245.047,77.176,355.535,31.073,247.327,368.529,39.323,833.491,893.148,86.798,217.312,42.289,70.487,241.319,153.122,197.443,514.037
2018-01-04 12:00:00,73.213,759.887,749.675,189.808,63.225,226.34,152.238,262.769,72.196,387.194,31.972,262.742,378.617,40.029,854.255,1002.692,87.195,213.532,42.793,71.677,241.909,151.722,200.004,544.436
2018-01-04 13:00:00,70.431,777.159,770.498,189.308,61.967,222.578,146.366,253.441,71.92,388.765,32.458,269.467,387.008,38.105,871.757,991.369,84.471,212.547,40.69,67.265,243.536,142.948,193.049,568.987
2018-01-04 14:00:00,72.595,766.102,765.785,178.867,63.627,216.958,146.687,215.459,69.623,363.37,32.731,261.697,386.51,37.948,807.589,944.496,84.24,197.685,39.437,67.446,232.002,141.619,190.331,560.216
2018-01-04 15:00:00,73.811,759.451,750.72,171.387,63.73,201.843,147.048,203.244,68.071,321.408,34.103,260.03,382.427,37.836,754.859,935.284,83.218,190.1,37.934,66.533,239.333,138.983,189.82,548.933
2018-01-04 16:00:00,78.666,768.364,761.341,170.176,61.328,209.953,146.608,201.075,67.807,343.196,37.54,263.864,388.741,34.467,762.834,928.637,78.98,191.039,41.467,59.84,249.356,133.283,184.746,559.671
2018-01-04 17:00:00,85.958,801.033,784.708,190.866,58.537,231.614,138.903,215.452,72.259,395.232,39.553,268.116,405.23,35.455,819.296,987.294,81.283,199.771,40.25,64.466,247.701,130.304,177.008,571.699
