timestamp,dr0135,dqctcf,dr182s,dqce4s,dqfj4k,dr11p6,dr1cpf,dqc4z7,dqcft7,dr0bwc,dpp8up,dr18zv,dqcr39,dqcz5x,dqcneh,dqckgk,dqcyhe,dqc96t,dqf09g,dqcu6t,dr09m3,dqf4qb,dqf3qq,dqcx8d
2018-01-04 19:00:00,157.699,1305.9,1483.231,268.497,84.526,386.167,218.6,385.112,97.822,682.389,77.697,495.072,673.452,54.435,1625.999,1861.35,127.46,283.644,55.537,108.329,432.316,214.627,254.576,1147.612
2018-01-04 20:00:00,148.928,1259.754,1437.306,282.772,80.272,396.466,222.062,382.918,103.453,672.295,74.62,484.92,657.802,56.765,1697.128,1700.043,128.884,292.59,56.902,112.118,454.553,219.4,256.636,1101.527
2018-01-04 21:00:00,142.132,1195.382,1354.607,281.953,79.504,394.194,217.497,379.164,110.444,665.041,71.739,454.894,627.351,58.829,1644.758,1751.396,123.555,302.367,58.094,115.847,455.865,222.502,255.035,1037.497
2018-01-04 22:00:00,142.137,1200.817,1355.922,276.967,80.58,367.356,213.088,388.106,110.525,650.399,65.55,463.233,621.402,55.59,1493.646,1804.694,112.93,293.524,57.027,110.027,465.262,222.335,254.567,1023.665
2018-01-04 23:00:00,136.566,1167.943,1298.279,288.353,81.738,366.278,204.422,380.672,112.56,632.173,61.056,443.082,600.684,53.764,1424.546,1663.58,109.084,305.338,56.757,105.766,416.836,220.631,251.254,984.717
2018-01-05 00:00:00,128.343,1142.516,1273.563,273.76,82.784,379.433,206.469,378.857,105.631,664.496,58.532,432.867,594.473,55.57,1445.819,1667.566,108.388,291.67,59.597,102.847,397.803,214.421,248.197,955.13
2018-01-05 01:00:00,122.952,1097.296,1212.562,264.622,80.917,371.483,206.767,355.008,100.783,611.872,56.77,407.947,562.809,56.78,1458.53,1604.973,107.601,271.5,60.044,103.497,388.888,213.093,250.154,900.97
2018-01-05 02:00:00,126.329,1119.947,1224.998,274.055,79.671,363.648,209.412,357.171,103.185,587.845,59.762,414.862,566.66,59.433,1466.83,1544.481,111.211,288.808,58.119,109.02,419.651,212.984,255.195,908.729
2018-01-05 03:00:00,126.313,1163.323,1255.72,259.619,82.664,375.79,214.326,361.618,97.477,627.585,61.192,423.281,588.619,60.119,1515.211,1531.987,111.545,264.98,57.2,110.546,438.141,217.574,263.073,932.091
2018-01-05 04:00:00,129.37,1239.771,1334.827,270.121,88.922,387.515,222.984,372.722,103.865,624.249,61.92,448.094,639.429,60.874,1587.247,1633.859,113.559,272.06,59.758,111.877,422.777,226.369,272.063,991.288
2018-01-05 05:00:00,138.611,1262.837,1358.286,273.575,94.332,416.604,233.397,393.761,106.181,667.391,65.01,456.873,653.268,67.016,1628.753,1643.258,122.802,283.066,59.499,118.393,414.332,234.681,274.206,1001.503
