timestamp,dr0135,dqctcf,dr182s,dqce4s,dqfj4k,dr11p6,dr1cpf,dqc4z7,dqcft7,dr0bwc,dpp8up,dr18zv,dqcr39,dqcz5x,dqcneh,dqckgk,dqcyhe,dqc96t,dqf09g,dqcu6t,dr09m3,dqf4qb,dqf3qq,dqcx8d
2018-01-03 16:00:00,0.094,1.012,5.616,0.035,0.005,0.874,0.022,0.099,0.489,1.533,0.033,0.683,2.157,0.045,8.912,3.648,0.011,0.21,0.0,0.376,0.693,0.211,0.21,11.276
2018-01-03 17:00:00,0.065,0.853,4.837,0.028,0.001,0.764,0.015,0.111,0.457,1.386,0.031,0.553,1.911,0.026,6.726,2.527,0.003,0.11,0.0,0.353,0.39,0.173,0.229,9.266
2018-01-03 18:00:00,0.043,0.808,4.515,0.041,0.002,0.758,0.042,0.082,0.454,1.371,0.035,0.512,1.771,0.015,5.742,2.086,0.008,0.053,0.0,0.32,0.295,0.104,0.18,8.294
2018-01-03 19:00:00,0.05,0.694,4.397,0.08,0.003,0.763,0.081,0.093,0.472,1.383,0.051,0.451,1.665,0.005,5.66,2.1,0.014,0.062,0.0,0.306,0.292,0.099,0.206,7.902
2018-01-03 20:00:00,0.048,0.67,4.454,0.082,0.005,0.753,0.105,0.136,0.455,1.371,0.071,0.437,1.666,0.001,5.568,2.19,0.005,0.055,0.0,0.306,0.766,0.1,0.199,7.608
2018-01-03 21:00:00,0.05,0.648,4.506,0.051,0.003,0.754,0.07,0.123,0.44,1.338,0.084,0.418,1.622,0.01,5.149,2.152,0.024,0.04,0.001,0.308,0.618,0.14,0.176,7.465
2018-01-03 22:00:00,0.066,0.598,4.471,0.052,0.003,0.764,0.059,0.111,0.436,1.235,0.092,0.407,1.595,0.001,4.776,2.209,0.01,0.036,0.0,0.309,0.496,0.169,0.164,7.171
2018-01-03 23:00:00,0.047,0.484,4.369,0.033,0.028,0.759,0.031,0.1,0.427,1.294,0.094,0.377,1.515,0.001,4.625,1.894,0.017,0.035,0.0,0.314,0.655,0.166,0.173,6.908
2018-01-04 00:00:00,0.019,0.481,4.215,0.059,0.017,0.754,0.047,0.147,0.416,1.219,0.094,0.317,1.491,0.002,4.578,1.619,0.062,0.033,0.0,0.297,0.779,0.13,0.193,6.372
2018-01-04 01:00:00,0.018,0.442,3.951,0.039,0.002,0.738,0.025,0.13,0.414,1.161,0.087,0.315,1.48,0.001,4.087,1.481,0.033,0.066,0.0,0.286,0.603,0.1,0.167,6.034
2018-01-04 02:00:00,0.01,0.419,3.934,0.071,0.002,0.733,0.03,0.071,0.412,1.175,0.092,0.343,1.456,0.0,4.181,1.476,0.012,0.028,0.003,0.296,0.599,0.091,0.175,5.947
