timestamp,dr7fd3,drkmbf,dr7vtr,drk7tw,drk5jp,drkezj,drkw1u,drkvcy
2018-02-24 20:00:00,5.921,9.799,0.427,0.328,3.78,0.621,0.38,0.175
2018-02-24 21:00:00,6.023,9.459,0.461,0.317,3.538,0.641,0.308,0.192
2018-02-24 22:00:00,5.41,9.096,0.427,0.215,3.629,0.572,0.238,0.251
2018-02-24 23:00:00,4.891,8.376,0.369,0.203,3.125,0.414,0.171,0.153
2018-02-25 00:00:00,4.094,7.617,0.337,0.117,2.558,0.306,0.08,0.102
2018-02-25 01:00:00,3.753,7.285,0.319,0.053,2.254,0.238,0.042,0.095
2018-02-25 02:00:00,3.686,7.129,0.292,0.03,2.195,0.196,0.028,0.082
2018-02-25 03:00:00,3.667,7.056,0.261,0.013,2.08,0.239,0.038,0.087
2018-02-25 04:00:00,3.665,7.031,0.26,0.02,1.985,0.226,0.022,0.071
2018-02-25 05:00:00,3.772,6.962,0.268,0.018,2.092,0.271,0.029,0.069
2018-02-25 06:00:00,3.897,6.956,0.276,0.027,2.092,0.257,0.093,0.063
2018-02-25 07:00:00,4.064,7.114,0.288,0.045,2.241,0.298,0.146,0.071
2018-02-25 08:00:00,4.092,7.355,0.331,0.045,2.488,0.288,0.174,0.098
2018-02-25 09:00:00,4.468,7.62,0.438,0.067,2.945,0.271,0.112,0.086
2018-02-25 10:00:00,4.773,8.017,0.454,0.046,2.834,0.354,0.092,0.067
2018-02-25 11:00:00,4.871,8.123,0.494,0.07,2.97,0.244,0.055,0.067
2018-02-25 12:00:00,4.893,8.336,0.461,0.06,2.921,0.24,0.046,0.078
2018-02-25 13:00:00,4.745,8.296,0.451,0.033,2.797,0.167,0.052,0.082
2018-02-25 14:00:00,4.612,8.213,0.359,0.011,2.537,0.186,0.039,0.114
2018-02-25 15:00:00,4.602,8.174,0.294,0.014,2.501,0.266,0.018,0.101
2018-02-25 16:00:00,4.558,7.794,0.295,0.016,2.459,0.157,0.052,0.081
2018-02-25 17:00:00,4.562,7.534,0.334,0.058,2.43,0.175,0.106,0.088
2018-02-25 18:00:00,4.36,7.47,0.342,0.088,2.487,0.178,0.083,0.093
2018-02-25 19:00:00,4.489,7.363,0.34,0.123,2.473,0.242,0.045,0.102
2018-02-25 20:00:00,4.538,7.447,0.309,0.16,2.541,0.346,0.095,0.148
2018-02-25 21:00:00,4.67,7.377,0.31,0.231,2.333,0.263,0.084,0.099
2018-02-25 22:00:00,4.331,7.358,0.338,0.136,2.386,0.245,0.089,0.127
2018-02-25 23:00:00,4.191,7.182,0.307,0.102,2.244,0.257,0.059,0.076
2018-02-26 00:00:00,3.801,7.274,0.315,0.069,2.094,0.279,0.034,0.076
2018-02-26 01:00:00,3.61,6.997,0.306,0.029,2.073,0.216,0.039,0.082
2018-02-26 02:00:00,3.562,6.895,0.285,0.029,2.007,0.145,0.03,0.074
2018-02-26 03:00:00,3.659,6.891,0.254,0.01,1.965,0.202,0.08,0.085
2018-02-26 04:00:00,3.774,6.947,0.292,0.014,1.981,0.165,0.031,0.105
2018-02-26 05:00:00,4.413,7.428,0.294,0.043,2.019,0.193,0.064,0.092
2018-02-26 06:00:00,4.765,7.837,0.294,0.041,2.35,0.25,0.085,0.129
2018-02-26 07:00:00,5.645,8.455,0.339,0.097,2.707,0.372,0.092,0.154
2018-02-26 08:00:00,6.247,9.176,0.384,0.138,3.214,0.401,0.14,0.147
2018-02-26 09:00:00,6.816,11.841,0.699,0.137,4.024,0.356,0.125,0.149
2018-02-26 10:00:00,6.926,12.842,1.103,0.204,5.458,0.372,0.187,0.118
2018-02-26 11:00:00,7.127,14.063,1.12,0.269,5.1,0.35,0.151,0.098
2018-02-26 12:00:00,7.019,14.944,0.791,0.285,5.789,0.465,0.163,0.111
2018-02-26 13:00:00,7.494,14.849,0.982,0.403,5.851,0.388,0.187,0.117
2018-02-26 14:00:00,8.679,16.257,0.766,0.594,5.334,0.662,0.263,0.162
2018-02-26 15:00:00,8.922,15.727,0.631,0.691,5.221,1.041,0.471,0.243
2018-02-26 16:00:00,8.713,15.752,0.573,0.498,4.83,0.991,0.468,0.237
2018-02-26 17:00:00,7.413,14.36,0.536,0.39,4.443,0.732,0.359,0.259
2018-02-26 18:00:00,5.82,10.565,0.56,0.279,3.272,0.422,0.235,0.264
2018-02-26 19:00:00,5.323,9.774,0.446,0.241,3.05,0.376,0.248,0.193
2018-02-26 20:00:00,4.713,9.561,0.359,0.222,3.001,0.382,0.201,0.149
2018-02-26 21:00:00,4.883,8.606,0.385,0.202,2.78,0.44,0.162,0.157
2018-02-26 22:00:00,4.839,8.2,0.354,0.134,2.646,0.412,0.096,0.144
2018-02-26 23:00:00,4.467,7.725,0.338,0.046,2.441,0.261,0.105,0.138
2018-02-27 00:00:00,4.073,7.547,0.333,0.057,2.23,0.264,0.076,0.08
2018-02-27 01:00:00,3.859,7.177,0.32,0.034,2.127,0.227,0.057,0.11
2018-02-27 02:00:00,3.872,7.098,0.329,0.047,2.001,0.171,0.061,0.111
2018-02-27 03:00:00,3.983,7.217,0.28,0.016,1.936,0.245,0.055,0.131
2018-02-27 04:00:00,3.975,7.403,0.266,0.016,1.952,0.229,0.06,0.09
2018-02-27 05:00:00,4.663,7.967,0.28,0.041,1.936,0.289,0.067,0.093
2018-02-27 06:00:00,4.685,8.271,0.303,0.076,2.103,0.266,0.089,0.115
2018-02-27 07:00:00,5.254,9.468,0.323,0.065,2.682,0.262,0.124,0.084
2018-02-27 08:00:00,6.244,11.169,0.442,0.124,3.697,0.467,0.221,0.124
2018-02-27 09:00:00,7.784,15.634,0.855,0.389,5.601,0.862,0.347,0.256
2018-02-27 10:00:00,10.176,18.966,1.293,0.757,8.679,1.312,0.624,0.334
2018-02-27 11:00:00,11.996,22.517,1.439,1.095,8.529,1.874,0.988,0.456
2018-02-27 12:00:00,13.636,26.626,1.577,1.661,11.397,2.379,1.325,0.61
2018-02-27 13:00:00,16.142,28.393,2.2,2.077,14.258,2.881,1.325,0.799
2018-02-27 14:00:00,19.508,34.324,2.515,2.959,16.322,3.82,1.693,1.206
2018-02-27 15:00:00,21.541,36.496,2.628,3.396,18.291,4.206,2.031,1.511
2018-02-27 16:00:00,21.945,30.72,2.573,3.122,17.887,3.622,1.92,1.351
2018-02-27 17:00:00,15.241,22.67,1.628,1.901,11.552,2.558,1.331,0.98
2018-02-27 18:00:00,9.21,15.057,0.791,0.703,5.49,1.532,0.663,0.549
2018-02-27 19:00:00,6.656,12.111,0.617,0.496,4.364,0.885,0.411,0.349
2018-02-27 20:00:00,6.314,11.146,0.539,0.383,3.705,0.648,0.425,0.221
2018-02-27 21:00:00,6.206,10.197,0.584,0.374,3.558,0.493,0.291,0.162
2018-02-27 22:00:00,5.368,9.16,0.455,0.244,3.069,0.454,0.198,0.169
2018-02-27 23:00:00,4.856,8.38,0.378,0.11,2.634,0.41,0.068,0.105
2018-02-28 00:00:00,4.12,7.863,0.343,0.091,2.415,0.448,0.079,0.115
2018-02-28 01:00:00,3.798,7.401,0.331,0.052,2.213,0.26,0.049,0.09
2018-02-28 02:00:00,3.808,7.415,0.312,0.043,2.035,0.203,0.045,0.083
2018-02-28 03:00:00,3.855,7.569,0.277,0.04,1.964,0.287,0.067,0.112
2018-02-28 04:00:00,3.926,7.639,0.274,0.06,1.971,0.287,0.061,0.107
2018-02-28 05:00:00,4.815,8.28,0.29,0.047,2.034,0.282,0.073,0.114
2018-02-28 06:00:00,5.07,8.687,0.285,0.077,2.494,0.312,0.129,0.095
2018-02-28 07:00:00,5.857,9.781,0.345,0.072,2.94,0.298,0.118,0.091
2018-02-28 08:00:00,6.606,11.715,0.453,0.071,3.61,0.62,0.247,0.101
2018-02-28 09:00:00,7.902,16.695,0.893,0.185,5.229,1.157,0.336,0.252
2018-02-28 10:00:00,9.447,20.153,1.485,0.53,7.569,1.559,0.651,0.281
2018-02-28 11:00:00,11.316,23.598,1.623,0.808,7.706,1.875,0.923,0.395
2018-02-28 12:00:00,14.24,28.372,1.843,1.296,9.845,2.553,1.238,0.572
2018-02-28 13:00:00,17.623,31.413,2.66,1.772,11.484,3.395,1.204,0.693
2018-02-28 14:00:00,19.181,34.027,2.819,2.345,12.852,4.079,1.497,0.977
2018-02-28 15:00:00,18.916,30.636,2.584,2.339,12.525,4.46,1.771,1.222
2018-02-28 16:00:00,13.408,20.357,1.81,1.493,9.126,3.533,1.64,0.982
2018-02-28 17:00:00,10.862,16.036,1.115,0.808,6.008,2.055,0.892,0.698
2018-02-28 18:00:00,8.067,13.84,0.85,0.774,5.137,1.236,0.542,0.413
2018-02-28 19:00:00,7.955,11.828,0.691,0.593,4.483,1.052,0.42,0.384
2018-02-28 20:00:00,6.834,11.578,0.569,0.507,4.425,0.854,0.451,0.294
2018-02-28 21:00:00,6.606,10.586,0.589,0.461,4.093,0.876,0.346,0.229
2018-02-28 22:00:00,6.06,10.273,0.549,0.304,3.502,0.669,0.209,0.199
2018-02-28 23:00:00,5.312,9.173,0.493,0.129,3.112,0.521,0.157,0.108
2018-03-01 00:00:00,4.537,8.233,0.447,0.129,2.582,0.463,0.118,0.152
2018-03-01 01:00:00,4.111,7.912,0.395,0.074,2.371,0.319,0.06,0.097
2018-03-01 02:00:00,3.994,7.87,0.367,0.049,2.303,0.219,0.032,0.083
2018-03-01 03:00:00,4.016,7.926,0.321,0.023,2.182,0.274,0.045,0.102
2018-03-01 04:00:00,4.053,8.007,0.314,0.021,2.129,0.264,0.037,0.106
2018-03-01 05:00:00,4.945,8.752,0.359,0.033,2.299,0.276,0.062,0.106
2018-03-01 06:00:00,5.27,9.045,0.343,0.097,2.752,0.35,0.074,0.13
2018-03-01 07:00:00,6.159,10.184,0.458,0.105,3.155,0.387,0.135,0.122
2018-03-01 08:00:00,7.236,12.975,0.776,0.217,4.455,0.596,0.266,0.152
2018-03-01 09:00:00,9.35,20.315,1.379,0.379,6.82,1.095,0.371,0.218
2018-03-01 10:00:00,11.834,25.55,1.86,1.476,10.713,2.215,0.94,0.547
2018-03-01 11:00:00,14.67,31.041,2.33,3.755,13.316,3.981,1.555,0.978
2018-03-01 12:00:00,17.341,33.592,2.673,4.56,16.691,5.412,2.176,1.575
2018-03-01 13:00:00,18.269,32.951,2.915,4.982,17.643,6.143,2.252,1.934
2018-03-01 14:00:00,17.86,31.299,2.466,5.165,17.092,6.646,2.543,2.364
2018-03-01 15:00:00,15.96,29.051,1.881,4.912,16.743,6.592,2.542,2.355
2018-03-01 16:00:00,12.875,25.604,1.602,4.014,13.661,5.401,2.023,1.852
2018-03-01 17:00:00,11.442,20.265,1.381,2.783,10.049,4.186,1.638,1.43
2018-03-01 18:00:00,10.409,16.607,0.997,1.497,8.309,2.943,1.136,0.963
2018-03-01 19:00:00,9.041,13.116,0.873,1.217,7.029,1.742,0.765,0.732
2018-03-01 20:00:00,7.174,12.567,0.867,0.849,6.322,1.236,0.62,0.437
2018-03-01 21:00:00,6.805,11.208,0.69,0.798,5.556,0.879,0.437,0.296
2018-03-01 22:00:00,6.024,9.825,0.616,0.44,4.673,0.578,0.305,0.243
2018-03-01 23:00:00,5.144,8.893,0.461,0.337,3.759,0.474,0.201,0.108
2018-03-02 00:00:00,4.419,8.074,0.421,0.18,2.704,0.373,0.111,0.09
2018-03-02 01:00:00,3.901,7.549,0.34,0.092,2.399,0.256,0.094,0.097
2018-03-02 02:00:00,3.843,7.587,0.317,0.059,2.246,0.223,0.068,0.079
2018-03-02 03:00:00,3.938,7.823,0.295,0.021,2.106,0.309,0.084,0.108
2018-03-02 04:00:00,3.922,7.851,0.299,0.02,2.115,0.26,0.074,0.09
2018-03-02 05:00:00,4.958,8.531,0.307,0.039,2.251,0.337,0.087,0.1
2018-03-02 06:00:00,5.357,8.857,0.324,0.113,2.714,0.351,0.114,0.094
2018-03-02 07:00:00,6.093,9.646,0.322,0.079,3.02,0.282,0.151,0.086
2018-03-02 08:00:00,6.318,10.061,0.488,0.079,3.667,0.331,0.172,0.127
2018-03-02 09:00:00,6.64,11.965,0.765,0.059,4.356,0.353,0.18,0.178
2018-03-02 10:00:00,6.762,12.658,0.909,0.078,4.946,0.365,0.19,0.129
2018-03-02 11:00:00,6.749,13.128,0.901,0.111,4.334,0.312,0.203,0.129
2018-03-02 12:00:00,6.658,13.27,0.694,0.131,4.629,0.33,0.157,0.103
2018-03-02 13:00:00,6.476,11.851,0.762,0.093,4.382,0.229,0.137,0.101
2018-03-02 14:00:00,6.16,11.517,0.546,0.096,3.441,0.222,0.07,0.091
2018-03-02 15:00:00,5.812,10.698,0.402,0.078,3.099,0.236,0.071,0.108
2018-03-02 16:00:00,5.81,9.908,0.375,0.086,2.807,0.266,0.08,0.104
2018-03-02 17:00:00,5.584,9.392,0.381,0.13,2.83,0.317,0.111,0.12
2018-03-02 18:00:00,5.262,8.896,0.388,0.117,2.574,0.274,0.093,0.11
2018-03-02 19:00:00,4.836,8.791,0.398,0.167,2.671,0.297,0.09,0.157
2018-03-02 20:00:00,4.569,8.596,0.396,0.121,2.708,0.338,0.146,0.154
2018-03-02 21:00:00,4.619,8.162,0.401,0.228,2.636,0.348,0.095,0.149
2018-03-02 22:00:00,4.386,7.943,0.372,0.131,2.393,0.303,0.138,0.151
2018-03-02 23:00:00,4.412,7.812,0.377,0.101,2.39,0.283,0.108,0.132
2018-03-03 00:00:00,3.982,7.724,0.369,0.061,2.348,0.255,0.084,0.102
2018-03-03 01:00:00,3.792,7.32,0.365,0.055,2.336,0.24,0.08,0.094
2018-03-03 02:00:00,3.956,7.314,0.35,0.051,2.258,0.198,0.064,0.086
2018-03-03 03:00:00,3.991,7.243,0.32,0.049,2.234,0.262,0.072,0.1
2018-03-03 04:00:00,3.887,7.341,0.298,0.02,2.193,0.209,0.061,0.085
2018-03-03 05:00:00,4.49,7.408,0.313,0.031,2.344,0.227,0.1,0.08
2018-03-03 06:00:00,4.287,7.755,0.319,0.027,2.498,0.245,0.082,0.08
2018-03-03 07:00:00,4.501,8.037,0.319,0.07,2.79,0.223,0.09,0.079
2018-03-03 08:00:00,4.618,8.288,0.352,0.101,2.864,0.24,0.066,0.135
2018-03-03 09:00:00,5.056,8.855,0.436,0.049,3.433,0.226,0.083,0.106
2018-03-03 10:00:00,5.482,10.141,0.496,0.101,4.366,0.401,0.141,0.087
2018-03-03 11:00:00,5.819,11.051,0.515,0.263,5.448,0.41,0.127,0.089
2018-03-03 12:00:00,6.015,11.26,0.495,0.194,5.187,0.385,0.099,0.115
2018-03-03 13:00:00,5.825,10.777,0.528,0.151,4.323,0.366,0.104,0.093
2018-03-03 14:00:00,5.658,10.49,0.415,0.079,3.444,0.224,0.094,0.081
2018-03-03 15:00:00,5.598,10.309,0.342,0.106,3.139,0.229,0.052,0.084
2018-03-03 16:00:00,5.449,9.603,0.338,0.16,3.076,0.257,0.083,0.111
2018-03-03 17:00:00,5.179,9.246,0.352,0.149,3.062,0.312,0.173,0.113
2018-03-03 18:00:00,5.025,8.641,0.368,0.088,3.005,0.407,0.111,0.102
2018-03-03 19:00:00,5.009,8.272,0.369,0.185,2.971,0.411,0.13,0.1
2018-03-03 20:00:00,5.132,8.444,0.383,0.18,2.973,0.39,0.16,0.098
2018-03-03 21:00:00,5.201,8.343,0.423,0.207,2.923,0.322,0.144,0.122
2018-03-03 22:00:00,4.732,8.107,0.41,0.141,3.005,0.377,0.168,0.162
2018-03-03 23:00:00,4.484,7.779,0.387,0.093,2.718,0.352,0.113,0.106
2018-03-04 00:00:00,3.817,7.344,0.353,0.071,2.349,0.296,0.089,0.085
2018-03-04 01:00:00,3.649,7.013,0.336,0.036,2.168,0.233,0.103,0.086
2018-03-04 02:00:00,3.668,6.951,0.317,0.03,2.073,0.19,0.042,0.076
2018-03-04 03:00:00,3.681,6.921,0.291,0.014,1.993,0.26,0.06,0.09
2018-03-04 04:00:00,3.61,6.944,0.274,0.011,1.973,0.24,0.058,0.083
2018-03-04 05:00:00,3.689,7.08,0.291,0.021,1.979,0.22,0.045,0.103
2018-03-04 06:00:00,3.734,6.939,0.287,0.017,2.018,0.225,0.053,0.104
2018-03-04 07:00:00,3.907,7.103,0.29,0.098,2.183,0.243,0.105,0.07
2018-03-04 08:00:00,3.969,7.412,0.303,0.125,2.497,0.222,0.073,0.066
2018-03-04 09:00:00,4.43,7.837,0.353,0.153,2.617,0.306,0.11,0.07
2018-03-04 10:00:00,4.659,8.043,0.442,0.117,2.736,0.263,0.109,0.078
2018-03-04 11:00:00,4.852,8.084,0.481,0.071,2.783,0.217,0.118,0.095
2018-03-04 12:00:00,4.78,8.229,0.427,0.037,2.883,0.173,0.12,0.103
2018-03-04 13:00:00,4.803,8.393,0.422,0.03,2.855,0.164,0.053,0.082
2018-03-04 14:00:00,4.62,8.352,0.343,0.032,2.631,0.111,0.039,0.078
2018-03-04 15:00:00,4.578,8.276,0.306,0.06,2.408,0.131,0.049,0.075
2018-03-04 16:00:00,4.657,7.899,0.305,0.032,2.325,0.111,0.051,0.081
2018-03-04 17:00:00,4.492,7.378,0.316,0.068,2.423,0.162,0.051,0.085
2018-03-04 18:00:00,4.234,7.103,0.306,0.069,2.269,0.168,0.05,0.073
2018-03-04 19:00:00,4.182,7.015,0.325,0.109,2.284,0.232,0.061,0.094
2018-03-04 20:00:00,4.284,7.006,0.34,0.072,2.402,0.325,0.074,0.084
2018-03-04 21:00:00,4.452,6.935,0.337,0.107,2.363,0.259,0.121,0.093
2018-03-04 22:00:00,4.091,6.96,0.315,0.084,2.37,0.243,0.111,0.112
2018-03-04 23:00:00,4.105,6.928,0.325,0.039,2.175,0.285,0.083,0.097
2018-03-05 00:00:00,3.822,7.011,0.327,0.045,2.014,0.237,0.06,0.081
2018-03-05 01:00:00,3.708,6.902,0.322,0.056,1.983,0.219,0.067,0.087
2018-03-05 02:00:00,3.727,6.815,0.31,0.054,1.909,0.193,0.058,0.084
2018-03-05 03:00:00,3.768,6.802,0.288,0.032,1.879,0.245,0.065,0.096
2018-03-05 04:00:00,3.777,6.935,0.273,0.031,1.896,0.197,0.056,0.082
2018-03-05 05:00:00,4.337,7.35,0.27,0.034,1.935,0.232,0.096,0.099
2018-03-05 06:00:00,4.331,7.496,0.284,0.036,2.113,0.213,0.107,0.114
2018-03-05 07:00:00,4.935,7.84,0.283,0.056,2.338,0.302,0.157,0.117
2018-03-05 08:00:00,5.374,8.249,0.31,0.085,2.604,0.216,0.142,0.122
2018-03-05 09:00:00,5.947,10.225,0.413,0.039,3.069,0.206,0.117,0.133
2018-03-05 10:00:00,5.9,10.937,0.756,0.103,4.135,0.251,0.12,0.105
2018-03-05 11:00:00,5.937,11.531,0.789,0.083,3.721,0.247,0.128,0.087
2018-03-05 12:00:00,5.907,11.757,0.497,0.105,3.778,0.207,0.135,0.065
2018-03-05 13:00:00,5.733,10.643,0.546,0.082,3.766,0.182,0.109,0.073
2018-03-05 14:00:00,5.458,10.886,0.4,0.111,3.002,0.246,0.11,0.089
2018-03-05 15:00:00,5.234,10.887,0.301,0.09,2.838,0.328,0.134,0.092
2018-03-05 16:00:00,5.355,10.222,0.31,0.089,2.604,0.363,0.183,0.113
2018-03-05 17:00:00,5.084,9.43,0.336,0.082,2.527,0.333,0.151,0.163
2018-03-05 18:00:00,4.651,8.424,0.304,0.096,2.343,0.219,0.063,0.109
2018-03-05 19:00:00,4.393,8.101,0.331,0.142,2.306,0.284,0.06,0.116
2018-03-05 20:00:00,4.236,7.826,0.356,0.15,2.438,0.374,0.083,0.106
2018-03-05 21:00:00,4.334,7.644,0.355,0.101,2.428,0.276,0.058,0.117
2018-03-05 22:00:00,4.162,7.557,0.318,0.096,2.341,0.381,0.119,0.134
2018-03-05 23:00:00,4.147,7.424,0.322,0.076,2.166,0.332,0.149,0.118
2018-03-06 00:00:00,3.928,7.275,0.324,0.061,2.043,0.307,0.087,0.106
2018-03-06 01:00:00,3.71,7.023,0.299,0.052,1.994,0.276,0.085,0.108
2018-03-06 02:00:00,3.744,6.952,0.288,0.048,1.891,0.252,0.078,0.109
2018-03-06 03:00:00,3.891,6.983,0.266,0.031,1.883,0.317,0.092,0.128
2018-03-06 04:00:00,3.99,7.051,0.255,0.031,1.814,0.27,0.08,0.137
2018-03-06 05:00:00,4.47,7.485,0.262,0.049,1.87,0.311,0.085,0.126
2018-03-06 06:00:00,4.443,7.66,0.239,0.074,2.056,0.275,0.1,0.117
2018-03-06 07:00:00,5.089,8.543,0.276,0.037,2.399,0.257,0.101,0.087
2018-03-06 08:00:00,6.043,9.875,0.45,0.089,3.199,0.381,0.14,0.092
2018-03-06 09:00:00,6.837,13.079,0.654,0.274,4.624,0.563,0.241,0.137
2018-03-06 10:00:00,7.673,15.273,1.052,0.515,6.703,0.79,0.302,0.164
2018-03-06 11:00:00,8.759,17.029,1.205,0.793,6.634,1.125,0.404,0.229
2018-03-06 12:00:00,10.177,19.777,1.199,0.914,7.942,1.354,0.62,0.289
2018-03-06 13:00:00,11.147,20.936,1.677,1.048,9.103,1.605,0.815,0.365
2018-03-06 14:00:00,11.867,23.288,1.647,1.365,9.553,1.908,0.988,0.577
2018-03-06 15:00:00,11.24,24.922,1.325,1.443,8.908,2.249,1.171,0.759
2018-03-06 16:00:00,9.797,23.049,1.055,1.139,7.087,1.894,1.055,0.615
2018-03-06 17:00:00,7.88,17.355,0.656,0.598,4.846,1.079,0.561,0.402
2018-03-06 18:00:00,5.608,11.208,0.354,0.32,3.084,0.588,0.253,0.272
2018-03-06 19:00:00,4.963,9.269,0.333,0.265,2.848,0.358,0.239,0.184
2018-03-06 20:00:00,4.535,8.635,0.411,0.322,2.962,0.408,0.152,0.123
2018-03-06 21:00:00,4.734,8.196,0.381,0.301,2.822,0.308,0.097,0.148
2018-03-06 22:00:00,4.501,7.893,0.393,0.133,2.751,0.308,0.088,0.138
2018-03-06 23:00:00,4.288,7.673,0.335,0.132,2.361,0.284,0.08,0.103
2018-03-07 00:00:00,3.977,7.532,0.328,0.076,2.168,0.306,0.072,0.104
2018-03-07 01:00:00,3.665,7.192,0.318,0.048,2.106,0.266,0.072,0.102
2018-03-07 02:00:00,3.753,7.154,0.301,0.054,2.025,0.234,0.068,0.097
2018-03-07 03:00:00,3.82,7.315,0.287,0.024,1.976,0.285,0.073,0.11
2018-03-07 04:00:00,3.791,7.363,0.275,0.047,1.967,0.227,0.061,0.092
2018-03-07 05:00:00,4.517,8.008,0.264,0.052,2.03,0.27,0.065,0.093
2018-03-07 06:00:00,4.666,8.163,0.277,0.078,2.162,0.253,0.087,0.122
2018-03-07 07:00:00,5.248,8.81,0.316,0.067,2.52,0.258,0.092,0.114
2018-03-07 08:00:00,5.548,9.157,0.36,0.046,2.879,0.301,0.142,0.097
2018-03-07 09:00:00,6.01,11.105,0.529,0.06,3.706,0.295,0.155,0.112
2018-03-07 10:00:00,6.095,11.897,0.751,0.087,4.705,0.266,0.12,0.09
2018-03-07 11:00:00,6.189,12.543,0.761,0.102,4.18,0.287,0.134,0.077
2018-03-07 12:00:00,6.211,12.502,0.549,0.124,4.121,0.287,0.126,0.08
2018-03-07 13:00:00,5.903,10.893,0.595,0.085,3.794,0.292,0.096,0.079
2018-03-07 14:00:00,5.562,10.517,0.444,0.089,3.001,0.187,0.057,0.076
2018-03-07 15:00:00,5.276,9.756,0.367,0.071,2.635,0.22,0.043,0.083
2018-03-07 16:00:00,5.362,9.107,0.369,0.07,2.413,0.224,0.069,0.09
2018-03-07 17:00:00,5.279,8.715,0.368,0.087,2.382,0.234,0.086,0.108
2018-03-07 18:00:00,4.953,8.314,0.362,0.094,2.257,0.235,0.056,0.117
2018-03-07 19:00:00,4.766,8.096,0.367,0.134,2.243,0.234,0.066,0.171
2018-03-07 20:00:00,4.425,7.943,0.381,0.141,2.352,0.253,0.076,0.136
2018-03-07 21:00:00,4.504,7.687,0.387,0.119,2.378,0.295,0.082,0.133
2018-03-07 22:00:00,4.302,7.5,0.379,0.076,2.357,0.301,0.11,0.147
2018-03-07 23:00:00,4.189,7.6,0.359,0.06,2.268,0.248,0.091,0.119
2018-03-08 00:00:00,3.883,7.439,0.335,0.076,2.085,0.255,0.091,0.103
2018-03-08 01:00:00,3.665,7.094,0.312,0.057,1.996,0.235,0.08,0.104
2018-03-08 02:00:00,3.695,7.034,0.294,0.055,1.959,0.216,0.067,0.097
2018-03-08 03:00:00,3.776,7.035,0.269,0.034,1.877,0.248,0.069,0.107
2018-03-08 04:00:00,3.745,7.011,0.246,0.027,1.86,0.204,0.061,0.113
2018-03-08 05:00:00,4.477,7.59,0.268,0.045,1.888,0.245,0.073,0.113
2018-03-08 06:00:00,4.448,7.839,0.242,0.077,1.961,0.215,0.109,0.093
2018-03-08 07:00:00,5.013,8.44,0.276,0.053,2.199,0.176,0.092,0.097
2018-03-08 08:00:00,5.543,9.277,0.334,0.17,2.583,0.22,0.157,0.112
2018-03-08 09:00:00,6.046,11.002,0.525,0.139,3.463,0.343,0.151,0.099
2018-03-08 10:00:00,6.735,11.701,0.794,0.117,4.696,0.288,0.111,0.076
2018-03-08 11:00:00,6.94,12.248,0.842,0.262,4.247,0.242,0.117,0.069
2018-03-08 12:00:00,7.077,12.464,0.66,0.266,4.482,0.237,0.107,0.134
2018-03-08 13:00:00,6.789,10.92,0.731,0.28,4.322,0.247,0.114,0.092
2018-03-08 14:00:00,5.917,10.82,0.49,0.257,3.486,0.253,0.07,0.084
2018-03-08 15:00:00,5.413,10.427,0.313,0.219,2.961,0.267,0.064,0.08
2018-03-08 16:00:00,5.406,9.44,0.332,0.138,2.644,0.158,0.078,0.124
2018-03-08 17:00:00,5.212,8.898,0.298,0.12,2.517,0.198,0.083,0.117
2018-03-08 18:00:00,4.933,8.401,0.326,0.1,2.369,0.193,0.073,0.119
2018-03-08 19:00:00,4.612,8.247,0.37,0.152,2.359,0.274,0.065,0.133
2018-03-08 20:00:00,4.331,8.054,0.378,0.128,2.537,0.301,0.153,0.15
2018-03-08 21:00:00,4.521,7.718,0.333,0.137,2.597,0.268,0.089,0.141
2018-03-08 22:00:00,4.3,7.461,0.322,0.062,2.403,0.291,0.087,0.138
2018-03-08 23:00:00,4.259,7.469,0.329,0.056,2.279,0.298,0.085,0.151
2018-03-09 00:00:00,3.894,7.347,0.326,0.085,2.147,0.312,0.065,0.096
2018-03-09 01:00:00,3.672,7.018,0.308,0.05,2.055,0.257,0.093,0.098
2018-03-09 02:00:00,3.713,6.95,0.298,0.047,1.901,0.236,0.072,0.098
2018-03-09 03:00:00,3.818,7.055,0.274,0.04,1.922,0.31,0.08,0.119
2018-03-09 04:00:00,3.827,7.08,0.257,0.028,1.874,0.245,0.075,0.1
2018-03-09 05:00:00,4.498,7.66,0.276,0.036,1.942,0.273,0.072,0.098
2018-03-09 06:00:00,4.511,7.744,0.268,0.059,1.983,0.24,0.088,0.102
2018-03-09 07:00:00,4.969,8.443,0.271,0.07,2.4,0.281,0.125,0.105
2018-03-09 08:00:00,5.339,9.061,0.284,0.076,2.873,0.241,0.119,0.108
2018-03-09 09:00:00,5.918,11.034,0.487,0.116,3.597,0.343,0.096,0.101
2018-03-09 10:00:00,6.088,12.066,0.75,0.211,4.961,0.452,0.127,0.122
2018-03-09 11:00:00,6.377,13.079,0.821,0.294,4.297,0.522,0.153,0.118
2018-03-09 12:00:00,6.588,13.345,0.658,0.313,5.009,0.596,0.178,0.125
2018-03-09 13:00:00,6.529,12.025,0.736,0.293,4.771,0.611,0.146,0.125
2018-03-09 14:00:00,6.272,12.288,0.505,0.328,3.988,0.617,0.127,0.144
2018-03-09 15:00:00,6.409,11.603,0.405,0.384,3.723,0.602,0.22,0.144
2018-03-09 16:00:00,6.137,10.789,0.337,0.304,3.494,0.448,0.186,0.126
