timestamp,dnusum,dphpyn,dpm2rg,dpqw6s,dnvxv0,dphner,dpn7ts,dnum7x,dp5b7e,dpnqfe,dphkmc,dph7j6,dnunjj,dph2m4,dpnxcv,dpjtpx,dpm03h,dpmvs6,dp5u63,dp7gj6,dphvph,dpmk6h,dpj4pg,dph9hb,dphgrh,dpkhts,dnvkz4,dpqk0f,dph3fb,dpn5ck,dngyup,dpk90p,dphx24,dpnm4w,dpk5nu,dnuwct,dpj2eh,dpjwz8,dpm60d,dnvmbn,dpntf4,dpjmu7,dpqneb,dnv7d7,dpjk54,dphmvb,dpme9z,dpkths,dphdyn,dpq961,dphygk,dpmcbk,dnvwmk,dp5yd5,dph5g7,dpn3fx,dph41u,dpjc3j,dpjnec,dpjer7,dpn44x,dpkur5,dp7cgm,dpjd0e,dphcw1,dnuyq0,dpq60q,dp5f1f,dpk1ms,dpjrcw,dnuzty,dpkgk0,dnuuz6,dpkcum,dphj7z,dpq0hm,dpq1bw,dpqdfp,dpnn45,dphtnz,dp7b7j,dnvr6c,dph0k9,dpn03t,dpmb28,dp7u7n,dpke31,dpkb24
2018-01-01 20:00:00,53.999,116.578,36.732,49.27,83.365,43.579,55.567,99.242,418.98,17.945,28.418,109.273,350.87,83.922,95.081,25.955,33.575,610.411,61.268,35.784,111.543,67.606,139.816,75.985,885.044,20.175,59.82,61.432,188.128,35.255,923.881,125.344,53.7,11.416,41.643,94.826,53.619,18.692,52.381,36.757,76.925,44.706,97.164,91.153,93.518,55.262,172.544,227.907,38.482,110.264,55.959,84.023,22.456,52.713,137.868,5.312,665.928,14.06,19.676,54.353,10.414,25.967,10.242,39.813,51.682,52.777,112.523,61.404,31.678,103.127,127.084,43.456,122.23,60.039,86.424,199.897,160.91,86.145,48.843,42.081,33.489,23.21,248.705,39.172,73.47,42.34,46.682,11.237
2018-01-01 21:00:00,56.241,114.963,37.045,49.281,87.435,42.501,57.011,102.999,449.791,18.473,28.688,113.7,357.016,86.695,92.443,26.376,34.954,606.28,60.984,35.587,107.751,66.38,140.074,75.676,902.385,20.638,60.091,65.418,193.534,33.629,947.964,124.615,55.188,11.019,42.487,96.904,56.044,18.002,52.305,38.349,78.203,44.95,99.159,97.266,93.821,51.15,168.997,238.095,41.488,109.791,54.998,86.509,23.524,54.2,141.164,4.428,676.343,14.746,19.593,55.137,10.608,26.893,10.474,40.668,54.574,55.05,111.17,60.873,31.054,106.964,128.035,42.921,128.733,60.152,73.766,200.159,160.113,85.37,46.754,39.981,33.886,24.86,253.447,39.466,73.984,42.953,48.658,12.243
2018-01-01 22:00:00,61.177,117.278,37.666,50.132,92.817,43.206,58.545,106.368,462.836,19.039,29.459,117.974,366.764,88.731,90.779,27.698,35.865,597.949,61.503,37.677,108.482,65.247,144.086,77.552,916.861,22.941,61.691,63.817,199.931,33.437,965.776,123.434,53.343,10.917,41.084,96.846,56.819,18.064,55.422,40.17,78.577,47.048,99.284,103.587,100.377,52.998,169.395,251.584,44.739,109.949,56.605,87.682,24.534,55.077,145.223,4.606,689.752,15.317,20.977,54.902,11.726,28.018,10.89,43.775,54.692,54.777,111.301,58.347,31.999,112.346,132.999,46.775,134.815,59.181,70.412,203.056,165.577,82.076,47.096,40.057,34.673,25.708,260.679,41.693,74.564,42.256,54.11,13.722
2018-01-01 23:00:00,64.559,117.839,38.822,50.234,94.642,44.999,57.467,112.862,477.991,18.585,30.545,118.903,383.73,90.88,90.402,28.313,36.294,599.759,62.611,38.017,111.779,66.302,146.218,80.945,935.852,23.732,65.641,63.802,203.434,31.617,1007.882,124.288,53.488,11.071,39.443,101.685,59.927,18.994,58.01,42.126,80.087,49.35,98.917,107.277,102.466,50.974,169.124,262.008,45.066,110.038,57.885,88.491,25.433,56.18,145.716,5.047,685.387,15.42,21.763,53.891,11.21,28.813,10.447,39.474,56.609,54.138,112.156,59.874,34.131,112.776,136.671,49.555,139.079,59.089,72.542,201.65,166.151,81.161,47.563,40.83,33.493,26.912,270.829,41.848,75.746,42.181,57.179,14.214
2018-01-02 00:00:00,63.914,118.385,39.866,52.034,96.241,45.254,55.389,118.082,488.098,18.56,30.853,121.465,389.25,89.858,89.351,28.862,36.923,606.393,63.408,38.059,109.602,67.344,149.739,79.242,942.079,23.951,68.053,64.933,206.909,30.912,1023.964,124.177,53.73,10.099,40.112,104.33,61.925,19.924,58.376,41.792,79.353,51.354,101.193,112.137,103.227,51.983,171.423,267.524,44.406,111.359,57.424,90.626,25.7,53.803,144.767,5.359,687.354,16.126,20.179,55.586,11.353,30.305,10.453,40.892,56.187,52.182,110.411,60.773,34.305,111.292,137.594,50.206,145.384,59.327,73.562,195.01,163.297,81.141,48.091,41.514,32.457,27.432,284.139,41.776,77.546,42.946,56.584,14.628
2018-01-02 01:00:00,64.928,117.173,40.471,48.734,96.689,43.708,56.85,121.227,494.982,18.761,31.342,124.324,399.009,92.923,89.43,29.352,36.905,601.3,64.548,36.828,108.902,67.677,157.776,79.457,945.114,24.678,70.421,64.863,210.647,31.704,1046.501,124.477,53.999,10.364,40.425,106.13,66.209,20.636,58.319,43.269,80.788,51.703,100.903,116.94,109.406,52.849,174.497,275.297,41.259,109.823,57.765,89.729,24.883,53.737,148.137,5.394,695.834,16.519,19.793,57.351,11.618,30.641,10.744,43.311,57.006,52.887,112.529,62.185,33.937,109.49,139.649,48.542,151.668,59.928,74.83,192.461,166.687,80.929,48.626,42.263,32.769,28.264,288.316,41.989,75.76,43.181,56.411,14.981
2018-01-02 02:00:00,68.402,123.475,40.432,51.978,99.544,42.941,59.355,131.81,503.561,18.966,32.69,128.829,427.513,97.923,92.947,30.708,35.891,599.266,65.906,37.138,111.938,69.652,159.377,83.041,957.82,25.749,72.741,61.899,217.33,35.634,1102.782,123.235,53.005,11.217,41.763,109.207,68.69,20.812,59.669,45.091,82.949,52.384,100.053,122.388,112.074,55.255,171.832,275.762,42.172,113.48,59.376,88.688,26.7,57.361,152.2,6.16,716.718,19.545,20.125,59.765,12.872,29.83,11.412,45.03,58.913,54.829,114.59,63.414,34.991,107.31,137.918,48.009,156.763,59.838,77.723,201.765,172.767,84.63,50.291,42.302,33.396,29.253,291.539,41.272,75.02,44.541,56.664,14.844
2018-01-02 03:00:00,66.926,130.065,41.247,54.652,102.299,45.362,59.465,135.365,523.381,19.222,33.833,134.33,435.606,100.925,96.177,31.398,35.982,596.781,68.489,36.146,114.121,70.109,158.382,83.713,969.21,25.703,74.19,59.143,218.546,36.927,1130.747,125.81,55.051,11.019,41.61,109.106,69.018,20.475,59.477,48.426,83.623,56.618,102.623,127.043,111.942,56.357,174.306,276.011,42.903,117.273,58.311,88.898,26.685,61.68,154.362,6.412,736.34,20.514,20.259,60.957,13.395,30.094,10.606,46.15,59.37,55.946,117.658,64.981,35.31,109.194,138.673,44.9,160.899,62.567,85.117,205.853,176.937,87.558,50.351,41.95,34.648,30.195,298.423,40.941,76.325,43.603,55.686,14.866
2018-01-02 04:00:00,69.084,128.548,40.764,53.079,105.907,47.229,61.602,135.501,546.797,20.081,33.237,136.328,448.291,104.023,97.078,31.426,35.218,600.218,70.495,38.363,116.446,69.501,157.076,85.242,988.066,27.045,75.083,61.077,218.944,34.998,1161.118,129.736,56.004,11.132,41.989,111.586,68.889,19.879,59.185,48.995,84.757,58.729,105.347,131.136,112.58,59.159,182.354,284.283,43.457,115.346,59.6,92.086,28.728,62.852,157.902,6.297,744.637,20.273,20.777,64.497,13.002,31.398,11.072,47.603,59.553,56.347,118.141,69.485,35.666,106.933,141.887,45.622,166.814,65.004,86.754,209.574,179.728,88.941,51.842,42.719,34.761,30.045,302.729,42.674,76.06,44.689,54.579,15.041
2018-01-02 05:00:00,70.436,131.783,39.864,57.451,109.884,48.087,63.582,140.446,556.105,21.802,33.909,140.553,463.083,108.453,95.972,33.837,35.695,606.653,71.082,40.426,117.685,71.66,155.774,87.639,1002.971,29.597,75.992,61.785,224.847,36.487,1191.635,141.919,57.561,11.824,43.258,113.391,67.394,19.667,58.456,47.199,88.621,49.713,108.607,134.825,114.187,62.308,182.858,289.607,44.412,113.458,63.488,92.24,30.621,62.105,161.037,6.295,756.452,19.618,21.19,66.925,12.89,33.053,12.183,50.981,61.776,57.521,123.892,72.012,36.502,112.4,148.32,48.786,173.951,68.872,86.742,213.555,181.883,85.771,54.303,43.582,35.671,29.306,319.61,44.185,77.07,45.603,56.68,14.884
