timestamp,drmm3b,drmj54,drmk1g,drmn5n,drm5d0
2018-07-02 10:00:00,24.09,107.129,44.978,337.865,52.608
2018-07-02 11:00:00,25.465,113.931,47.347,365.242,56.149
2018-07-02 12:00:00,27.061,116.625,47.274,388.544,57.422
2018-07-02 13:00:00,28.745,120.956,46.837,396.605,60.394
2018-07-02 14:00:00,30.066,125.297,48.789,409.931,63.644
2018-07-02 15:00:00,30.273,124.869,48.677,414.647,65.395
2018-07-02 16:00:00,28.803,116.829,45.798,399.707,62.888
2018-07-02 17:00:00,25.251,101.486,40.797,355.843,59.341
2018-07-02 18:00:00,22.097,88.64,36.478,312.0,53.834
2018-07-02 19:00:00,19.638,75.819,30.674,261.243,46.448
2018-07-02 20:00:00,15.625,59.716,24.969,212.076,38.761
2018-07-02 21:00:00,12.898,48.818,19.806,172.818,32.486
2018-07-02 22:00:00,11.176,38.333,15.656,137.263,26.407
2018-07-02 23:00:00,9.387,29.719,11.926,109.349,21.854
2018-07-03 00:00:00,7.84,24.194,10.109,88.703,18.757
2018-07-03 01:00:00,6.724,22.122,9.576,75.345,16.448
2018-07-03 02:00:00,6.417,21.768,8.587,70.081,14.936
2018-07-03 03:00:00,6.147,20.01,8.2,66.553,13.505
2018-07-03 04:00:00,5.791,20.695,8.871,71.782,13.682
2018-07-03 05:00:00,7.055,26.813,11.096,94.909,17.686
2018-07-03 06:00:00,9.462,40.384,16.168,130.261,24.343
2018-07-03 07:00:00,12.622,58.756,19.635,184.364,27.824
2018-07-03 08:00:00,17.133,81.258,24.071,252.633,32.927
2018-07-03 09:00:00,21.794,102.252,32.437,312.57,39.273
2018-07-03 10:00:00,25.438,113.569,41.104,361.848,47.225
2018-07-03 11:00:00,27.77,125.674,46.435,399.861,55.855
2018-07-03 12:00:00,30.444,132.246,51.042,432.076,59.909
2018-07-03 13:00:00,31.491,132.475,54.076,446.623,64.671
2018-07-03 14:00:00,32.514,135.518,54.134,445.771,66.534
2018-07-03 15:00:00,33.632,139.047,53.501,442.548,66.518
2018-07-03 16:00:00,33.219,136.337,50.933,437.198,63.271
2018-07-03 17:00:00,29.7,121.544,45.362,399.351,59.862
2018-07-03 18:00:00,27.176,111.109,39.698,346.513,53.848
2018-07-03 19:00:00,25.025,98.411,34.244,299.46,47.68
2018-07-03 20:00:00,21.462,84.391,29.163,257.553,41.374
2018-07-03 21:00:00,17.999,69.967,24.742,226.637,35.625
2018-07-03 22:00:00,15.728,56.852,20.492,192.608,30.277
2018-07-03 23:00:00,13.984,47.084,16.659,162.412,26.169
2018-07-04 00:00:00,11.957,38.761,14.135,137.355,23.225
2018-07-04 01:00:00,10.554,35.381,12.796,117.27,21.285
2018-07-04 02:00:00,10.028,33.591,11.325,102.514,19.764
2018-07-04 03:00:00,9.325,29.95,10.571,94.351,18.837
2018-07-04 04:00:00,8.403,30.23,10.534,100.117,19.473
2018-07-04 05:00:00,9.963,38.497,13.671,123.408,22.885
2018-07-04 06:00:00,14.225,59.948,19.587,169.313,27.85
2018-07-04 07:00:00,19.322,85.593,28.453,229.073,30.658
2018-07-04 08:00:00,22.959,105.522,39.958,286.477,38.237
2018-07-04 09:00:00,27.547,123.061,50.009,338.302,49.655
2018-07-04 10:00:00,30.955,132.248,56.603,379.223,61.969
2018-07-04 11:00:00,31.222,135.871,58.936,401.345,68.522
2018-07-04 12:00:00,33.219,140.306,59.956,416.025,70.404
2018-07-04 13:00:00,34.461,141.723,61.786,423.494,73.465
2018-07-04 14:00:00,36.168,147.401,60.812,434.282,73.623
2018-07-04 15:00:00,37.086,150.037,60.241,437.636,72.82
2018-07-04 16:00:00,35.558,142.883,57.274,426.769,70.865
2018-07-04 17:00:00,32.94,131.407,52.268,391.432,68.618
2018-07-04 18:00:00,30.77,122.2,47.57,351.549,63.531
2018-07-04 19:00:00,28.032,108.828,41.966,305.108,56.005
2018-07-04 20:00:00,24.315,94.43,36.68,262.401,48.345
2018-07-04 21:00:00,20.354,78.225,32.219,227.451,42.451
2018-07-04 22:00:00,17.644,64.117,27.949,192.458,35.445
2018-07-04 23:00:00,15.306,52.048,22.677,160.241,29.879
2018-07-05 00:00:00,12.861,42.821,18.571,130.88,26.144
2018-07-05 01:00:00,11.048,37.098,15.991,108.324,23.482
2018-07-05 02:00:00,10.131,33.825,14.192,92.196,21.685
2018-07-05 03:00:00,9.133,29.362,12.983,79.582,20.378
2018-07-05 04:00:00,8.035,29.222,12.473,83.166,20.872
2018-07-05 05:00:00,9.846,37.399,15.713,106.334,26.627
2018-07-05 06:00:00,13.276,53.925,20.73,147.194,37.908
2018-07-05 07:00:00,16.275,72.466,26.858,206.291,46.822
2018-07-05 08:00:00,19.633,91.837,36.646,265.281,58.001
2018-07-05 09:00:00,24.343,111.146,44.771,312.285,68.982
2018-07-05 10:00:00,27.079,119.448,50.278,348.502,77.053
2018-07-05 11:00:00,29.835,132.086,52.709,373.008,80.404
2018-07-05 12:00:00,33.295,141.587,52.985,389.815,81.428
2018-07-05 13:00:00,33.775,141.386,51.991,402.496,85.599
2018-07-05 14:00:00,34.716,143.806,52.673,412.218,84.492
2018-07-05 15:00:00,35.37,144.78,52.762,408.397,83.278
2018-07-05 16:00:00,33.604,135.892,51.192,393.851,80.407
2018-07-05 17:00:00,31.021,123.947,47.461,358.888,74.702
2018-07-05 18:00:00,28.583,112.75,44.395,321.671,70.06
2018-07-05 19:00:00,25.05,97.963,38.528,275.192,64.132
2018-07-05 20:00:00,21.434,83.746,33.618,231.871,57.332
2018-07-05 21:00:00,18.736,72.899,28.93,198.2,51.983
2018-07-05 22:00:00,17.261,62.5,25.335,170.792,44.556
2018-07-05 23:00:00,16.057,54.331,21.055,149.328,37.943
2018-07-06 00:00:00,14.708,48.81,17.787,131.599,33.601
2018-07-06 01:00:00,13.401,45.039,16.129,119.878,30.175
2018-07-06 02:00:00,13.223,44.491,14.424,112.744,28.581
2018-07-06 03:00:00,13.174,42.193,13.317,109.056,27.571
2018-07-06 04:00:00,12.635,47.242,13.132,114.647,27.747
2018-07-06 05:00:00,13.65,51.77,14.514,137.92,29.941
2018-07-06 06:00:00,15.497,62.693,17.625,170.445,38.135
2018-07-06 07:00:00,16.725,73.335,20.829,197.605,43.538
2018-07-06 08:00:00,17.378,81.796,21.739,220.715,49.009
2018-07-06 09:00:00,19.06,90.376,23.303,244.539,55.891
2018-07-06 10:00:00,21.887,99.24,25.389,247.404,59.456
2018-07-06 11:00:00,20.652,95.241,24.607,209.694,54.658
2018-07-06 12:00:00,18.786,85.248,24.724,194.231,47.222
2018-07-06 13:00:00,19.535,86.103,26.221,224.585,46.233
2018-07-06 14:00:00,20.863,90.713,30.55,257.131,47.209
2018-07-06 15:00:00,23.253,99.355,34.99,281.97,49.143
2018-07-06 16:00:00,24.64,100.688,35.158,286.333,47.445
2018-07-06 17:00:00,21.918,88.804,32.795,252.991,44.495
2018-07-06 18:00:00,19.104,79.567,31.709,214.282,41.032
2018-07-06 19:00:00,17.838,69.978,28.272,177.871,36.824
2018-07-06 20:00:00,14.457,57.137,24.446,130.272,32.757
2018-07-06 21:00:00,9.949,39.276,17.904,89.441,30.077
2018-07-06 22:00:00,6.899,23.467,11.982,55.614,23.143
2018-07-06 23:00:00,5.549,16.033,8.386,37.753,17.32
2018-07-07 00:00:00,4.314,11.599,5.347,25.609,12.609
2018-07-07 01:00:00,3.241,9.496,3.826,17.315,8.668
2018-07-07 02:00:00,2.637,7.411,3.044,13.859,6.845
2018-07-07 03:00:00,1.841,5.232,2.161,10.747,4.817
2018-07-07 04:00:00,1.274,4.43,2.007,10.389,3.463
2018-07-07 05:00:00,1.761,6.024,2.633,11.904,4.384
2018-07-07 06:00:00,3.103,11.537,5.038,22.931,8.737
2018-07-07 07:00:00,4.692,19.669,8.075,44.232,16.137
2018-07-07 08:00:00,6.345,29.521,12.406,69.99,25.029
2018-07-07 09:00:00,8.534,39.969,16.154,100.131,33.837
2018-07-07 10:00:00,9.99,46.751,19.847,125.695,39.771
2018-07-07 11:00:00,11.765,53.016,22.785,146.74,42.656
2018-07-07 12:00:00,13.263,59.345,24.254,164.594,44.767
2018-07-07 13:00:00,15.734,68.219,26.313,183.151,46.202
2018-07-07 14:00:00,17.877,74.481,28.54,205.188,47.987
2018-07-07 15:00:00,18.808,77.188,28.852,226.609,49.619
2018-07-07 16:00:00,18.608,75.609,28.132,237.987,49.063
2018-07-07 17:00:00,17.494,71.206,25.805,226.681,46.882
2018-07-07 18:00:00,14.989,60.842,22.244,196.167,43.165
2018-07-07 19:00:00,11.576,45.071,17.101,148.058,34.542
2018-07-07 20:00:00,8.501,31.874,11.423,101.185,24.345
2018-07-07 21:00:00,5.597,20.555,7.97,67.042,16.452
2018-07-07 22:00:00,4.242,12.717,5.243,41.146,10.35
2018-07-07 23:00:00,3.355,7.875,3.365,23.598,6.408
2018-07-08 00:00:00,2.311,5.166,2.493,15.855,4.69
2018-07-08 01:00:00,1.863,5.164,2.306,11.521,3.364
2018-07-08 02:00:00,1.56,4.565,1.822,9.082,2.376
2018-07-08 03:00:00,1.254,3.594,1.36,7.827,1.873
2018-07-08 04:00:00,0.831,3.142,1.316,7.822,1.865
2018-07-08 05:00:00,1.011,3.843,2.185,9.257,2.499
2018-07-08 06:00:00,2.238,8.797,4.719,22.904,5.291
2018-07-08 07:00:00,3.779,15.664,7.813,47.749,10.7
2018-07-08 08:00:00,5.674,26.822,12.285,82.658,18.698
2018-07-08 09:00:00,8.485,42.191,17.776,121.914,27.307
2018-07-08 10:00:00,11.722,55.002,21.836,155.382,34.583
2018-07-08 11:00:00,15.045,66.886,24.52,183.867,40.281
2018-07-08 12:00:00,16.668,71.001,26.712,205.828,44.894
2018-07-08 13:00:00,18.66,77.357,28.611,230.043,48.587
2018-07-08 14:00:00,21.0,84.328,30.565,254.487,50.013
2018-07-08 15:00:00,20.74,82.494,31.072,272.283,51.461
2018-07-08 16:00:00,20.255,79.668,29.724,269.193,50.855
2018-07-08 17:00:00,18.34,73.323,26.789,239.517,48.13
2018-07-08 18:00:00,15.912,64.445,23.132,210.669,43.118
2018-07-08 19:00:00,12.937,49.647,17.445,167.352,34.681
2018-07-08 20:00:00,9.321,35.898,12.814,120.566,26.649
2018-07-08 21:00:00,6.29,23.799,9.202,84.259,19.871
2018-07-08 22:00:00,4.931,15.354,6.648,57.431,13.367
2018-07-08 23:00:00,4.114,10.503,4.914,38.565,8.886
2018-07-09 00:00:00,3.01,7.218,3.849,25.982,6.292
2018-07-09 01:00:00,2.263,6.552,3.293,18.309,4.726
2018-07-09 02:00:00,1.959,6.053,2.59,14.22,3.309
2018-07-09 03:00:00,1.559,4.75,2.254,11.941,2.753
2018-07-09 04:00:00,1.184,4.232,2.477,15.258,2.799
2018-07-09 05:00:00,1.922,6.592,3.317,21.269,4.285
2018-07-09 06:00:00,3.412,12.221,6.333,34.477,8.759
2018-07-09 07:00:00,4.725,20.542,9.784,60.653,15.331
2018-07-09 08:00:00,7.336,36.3,13.841,103.501,20.414
2018-07-09 09:00:00,11.501,57.505,19.962,158.994,23.385
2018-07-09 10:00:00,15.405,73.562,25.74,210.663,29.134
2018-07-09 11:00:00,18.613,88.28,28.726,250.913,33.25
2018-07-09 12:00:00,21.976,97.034,31.882,281.029,35.46
2018-07-09 13:00:00,25.856,110.003,34.708,301.24,41.921
2018-07-09 14:00:00,27.979,116.289,35.989,322.124,49.58
2018-07-09 15:00:00,29.874,122.087,36.759,332.749,41.97
2018-07-09 16:00:00,28.88,116.402,33.612,333.81,39.962
2018-07-09 17:00:00,25.751,102.794,28.211,312.105,39.028
2018-07-09 18:00:00,22.212,88.893,25.606,276.271,32.901
2018-07-09 19:00:00,17.874,71.071,22.27,225.939,31.365
2018-07-09 20:00:00,12.777,51.243,16.671,174.145,24.612
2018-07-09 21:00:00,8.86,35.676,12.98,134.925,20.198
2018-07-09 22:00:00,7.776,27.478,9.991,99.173,14.873
2018-07-09 23:00:00,6.363,19.832,7.268,71.63,11.687
2018-07-10 00:00:00,4.766,14.292,6.079,54.206,9.282
2018-07-10 01:00:00,3.708,11.841,5.105,44.034,7.598
2018-07-10 02:00:00,3.472,11.191,4.406,36.725,6.615
2018-07-10 03:00:00,3.155,10.035,4.213,30.396,6.02
2018-07-10 04:00:00,2.734,9.32,4.269,31.667,6.459
2018-07-10 05:00:00,3.476,13.396,6.129,42.711,10.161
2018-07-10 06:00:00,6.109,23.788,10.935,72.031,19.264
2018-07-10 07:00:00,9.669,40.492,17.18,120.993,27.743
2018-07-10 08:00:00,13.667,63.494,24.584,180.761,35.503
2018-07-10 09:00:00,20.655,94.083,31.979,239.526,41.06
2018-07-10 10:00:00,26.369,113.594,38.411,281.376,47.611
2018-07-10 11:00:00,29.247,126.996,44.522,315.77,53.267
2018-07-10 12:00:00,31.942,133.608,48.84,348.218,54.17
2018-07-10 13:00:00,33.358,135.652,50.377,368.422,55.809
2018-07-10 14:00:00,34.528,139.16,51.294,373.831,57.111
2018-07-10 15:00:00,35.365,141.439,50.498,373.218,59.75
2018-07-10 16:00:00,34.714,137.763,48.152,367.943,58.362
2018-07-10 17:00:00,32.025,126.719,44.855,340.748,55.876
2018-07-10 18:00:00,27.654,109.365,40.316,299.351,50.906
2018-07-10 19:00:00,24.577,94.616,32.98,254.64,42.262
2018-07-10 20:00:00,20.802,80.505,27.324,214.889,34.211
2018-07-10 21:00:00,17.192,67.14,22.048,177.297,28.428
2018-07-10 22:00:00,14.605,52.372,16.935,142.113,22.391
2018-07-10 23:00:00,12.234,40.762,12.974,116.142,17.908
2018-07-11 00:00:00,10.165,32.718,9.901,94.388,14.37
2018-07-11 01:00:00,9.138,30.804,8.181,72.872,12.308
2018-07-11 02:00:00,8.209,27.527,7.011,61.076,10.979
2018-07-11 03:00:00,6.942,22.378,6.553,52.192,9.761
2018-07-11 04:00:00,5.654,20.093,7.484,50.406,9.019
2018-07-11 05:00:00,5.506,21.021,8.321,56.29,10.754
2018-07-11 06:00:00,6.359,27.08,11.572,65.122,16.364
2018-07-11 07:00:00,7.229,31.604,13.079,84.189,20.034
2018-07-11 08:00:00,8.993,40.336,15.751,124.427,25.418
2018-07-11 09:00:00,10.94,52.617,18.837,168.646,31.973
2018-07-11 10:00:00,15.36,69.632,23.643,200.12,37.572
2018-07-11 11:00:00,16.998,77.592,27.986,217.908,41.247
2018-07-11 12:00:00,19.184,82.143,32.646,227.835,43.85
2018-07-11 13:00:00,22.061,91.238,35.92,238.983,49.637
2018-07-11 14:00:00,23.204,95.023,37.433,257.879,49.749
2018-07-11 15:00:00,23.662,95.665,39.248,274.018,47.657
2018-07-11 16:00:00,23.542,93.599,40.709,272.219,47.884
2018-07-11 17:00:00,21.364,85.035,37.577,244.547,47.318
2018-07-11 18:00:00,17.817,73.345,32.579,203.762,42.78
2018-07-11 19:00:00,14.28,57.606,24.496,153.119,34.3
2018-07-11 20:00:00,10.073,40.453,18.139,103.494,27.18
2018-07-11 21:00:00,6.745,26.067,13.558,77.17,21.954
2018-07-11 22:00:00,5.665,18.412,9.936,52.216,16.251
2018-07-11 23:00:00,5.31,15.31,6.768,32.736,12.264
2018-07-12 00:00:00,4.025,11.383,4.853,21.848,9.352
2018-07-12 01:00:00,3.219,9.443,3.636,17.539,7.082
2018-07-12 02:00:00,2.771,8.498,2.9,14.453,5.503
2018-07-12 03:00:00,2.098,6.228,2.368,12.492,5.001
2018-07-12 04:00:00,1.713,5.578,2.804,15.26,4.888
2018-07-12 05:00:00,2.739,9.0,3.612,23.648,6.253
2018-07-12 06:00:00,4.039,15.837,6.199,37.484,9.954
2018-07-12 07:00:00,6.067,26.182,8.948,63.828,15.725
2018-07-12 08:00:00,7.977,38.81,14.028,97.762,24.945
2018-07-12 09:00:00,11.406,55.01,19.853,134.655,34.351
2018-07-12 10:00:00,14.293,66.064,25.446,167.878,39.509
2018-07-12 11:00:00,15.969,74.059,30.918,194.378,43.661
2018-07-12 12:00:00,17.47,77.287,34.191,213.728,46.472
2018-07-12 13:00:00,18.428,78.572,37.788,229.781,51.346
2018-07-12 14:00:00,20.504,84.761,40.243,251.39,55.982
2018-07-12 15:00:00,21.971,90.149,40.947,263.209,58.719
2018-07-12 16:00:00,21.619,86.929,39.878,270.476,58.152
2018-07-12 17:00:00,19.319,77.599,36.133,259.603,56.72
2018-07-12 18:00:00,17.744,71.357,31.543,230.969,51.7
2018-07-12 19:00:00,15.228,58.52,24.044,180.909,40.753
2018-07-12 20:00:00,11.868,43.901,17.039,131.311,30.192
2018-07-12 21:00:00,8.626,32.511,12.037,90.365,23.24
2018-07-12 22:00:00,6.657,21.972,8.622,59.549,16.823
2018-07-12 23:00:00,5.285,15.497,6.425,42.046,12.307
2018-07-13 00:00:00,3.945,10.921,5.071,27.995,9.154
2018-07-13 01:00:00,3.038,9.338,4.008,18.366,7.457
2018-07-13 02:00:00,2.566,7.894,3.304,14.821,6.142
2018-07-13 03:00:00,1.949,5.535,2.838,12.509,5.063
2018-07-13 04:00:00,1.558,4.945,2.757,15.232,5.294
2018-07-13 05:00:00,2.179,7.73,3.643,20.521,8.433
2018-07-13 06:00:00,3.296,12.435,6.341,30.134,14.924
2018-07-13 07:00:00,3.953,16.89,7.896,41.573,21.025
2018-07-13 08:00:00,5.461,25.887,10.1,72.69,28.626
2018-07-13 09:00:00,8.396,41.726,14.162,123.685,34.976
2018-07-13 10:00:00,11.152,53.764,19.833,170.832,39.964
2018-07-13 11:00:00,13.761,67.081,24.919,211.308,42.756
2018-07-13 12:00:00,16.178,72.914,26.887,240.283,41.511
2018-07-13 13:00:00,17.86,76.935,27.737,263.946,45.624
2018-07-13 14:00:00,19.34,80.424,28.678,275.35,49.171
2018-07-13 15:00:00,17.87,75.768,29.607,273.188,48.493
2018-07-13 16:00:00,15.17,64.895,28.283,246.955,45.398
2018-07-13 17:00:00,13.741,58.804,23.204,208.964,45.231
2018-07-13 18:00:00,11.741,51.933,23.972,171.16,37.969
2018-07-13 19:00:00,9.242,37.204,18.767,130.552,32.866
2018-07-13 20:00:00,7.22,27.604,14.567,91.227,25.595
2018-07-13 21:00:00,6.817,26.23,11.781,76.898,20.314
2018-07-13 22:00:00,5.946,19.243,8.729,55.782,15.072
2018-07-13 23:00:00,5.162,14.756,6.254,39.794,11.498
2018-07-14 00:00:00,3.975,11.294,4.849,28.997,9.394
2018-07-14 01:00:00,3.122,9.948,3.937,21.331,8.374
2018-07-14 02:00:00,2.957,9.241,3.015,16.839,7.203
2018-07-14 03:00:00,2.48,7.593,2.317,14.82,6.214
2018-07-14 04:00:00,2.026,6.547,2.345,18.043,5.627
2018-07-14 05:00:00,2.509,8.886,3.391,20.949,7.055
2018-07-14 06:00:00,3.93,15.54,6.473,35.166,12.881
2018-07-14 07:00:00,5.972,27.368,10.65,63.543,20.52
2018-07-14 08:00:00,8.302,38.937,15.373,102.227,27.966
2018-07-14 09:00:00,10.398,49.603,19.634,139.594,35.029
2018-07-14 10:00:00,12.275,57.695,23.742,170.217,41.271
2018-07-14 11:00:00,14.543,65.792,26.647,192.861,43.278
2018-07-14 12:00:00,16.753,72.193,27.709,213.524,46.067
2018-07-14 13:00:00,17.53,73.999,28.026,231.071,46.869
2018-07-14 14:00:00,18.802,77.918,30.128,236.413,47.343
2018-07-14 15:00:00,19.378,79.898,31.011,236.12,49.129
2018-07-14 16:00:00,18.217,74.683,27.015,216.475,43.225
2018-07-14 17:00:00,14.717,61.538,22.382,178.859,35.88
2018-07-14 18:00:00,11.848,49.931,18.801,148.061,30.482
2018-07-14 19:00:00,10.255,41.473,15.725,118.658,26.779
2018-07-14 20:00:00,9.007,34.617,12.942,95.292,23.624
2018-07-14 21:00:00,7.541,28.296,11.303,77.028,19.857
2018-07-14 22:00:00,6.581,22.478,9.332,60.123,16.061
2018-07-14 23:00:00,6.173,18.039,7.447,47.316,14.297
2018-07-15 00:00:00,5.132,15.386,6.428,40.304,13.075
2018-07-15 01:00:00,4.449,14.526,6.174,35.179,11.52
2018-07-15 02:00:00,4.338,13.842,5.647,31.984,10.999
2018-07-15 03:00:00,4.069,12.756,5.14,29.27,9.606
2018-07-15 04:00:00,3.777,12.942,4.74,29.873,9.028
2018-07-15 05:00:00,3.897,13.357,4.416,31.486,9.654
2018-07-15 06:00:00,4.227,15.264,6.285,39.721,13.4
2018-07-15 07:00:00,4.696,20.137,8.322,56.319,19.021
2018-07-15 08:00:00,6.858,31.271,12.305,88.62,24.926
2018-07-15 09:00:00,10.704,48.594,19.886,142.192,32.279
2018-07-15 10:00:00,16.101,70.63,30.823,202.2,41.252
2018-07-15 11:00:00,22.197,93.311,38.994,254.558,48.435
2018-07-15 12:00:00,24.418,100.166,44.087,295.837,53.462
2018-07-15 13:00:00,25.468,103.937,44.056,317.163,58.112
2018-07-15 14:00:00,24.852,99.748,41.437,327.367,57.129
2018-07-15 15:00:00,21.615,85.871,41.947,316.493,56.598
2018-07-15 16:00:00,21.221,86.894,45.971,297.808,54.263
2018-07-15 17:00:00,19.792,82.754,44.211,290.159,51.197
2018-07-15 18:00:00,18.727,79.039,38.918,266.995,46.211
2018-07-15 19:00:00,16.893,68.139,30.752,230.392,37.401
2018-07-15 20:00:00,13.639,54.001,25.475,188.889,31.099
2018-07-15 21:00:00,11.117,42.485,21.05,153.628,26.204
2018-07-15 22:00:00,9.797,34.092,16.609,123.165,20.365
2018-07-15 23:00:00,8.787,27.394,12.72,98.568,17.12
2018-07-16 00:00:00,7.153,22.137,10.256,81.751,14.808
2018-07-16 01:00:00,5.97,19.971,8.869,68.806,12.616
2018-07-16 02:00:00,5.535,19.154,7.521,59.401,11.376
2018-07-16 03:00:00,5.125,16.907,6.961,50.923,10.657
2018-07-16 04:00:00,4.608,16.19,6.926,52.662,10.974
2018-07-16 05:00:00,6.234,22.034,8.729,67.376,15.203
2018-07-16 06:00:00,9.036,36.503,14.51,101.011,23.693
2018-07-16 07:00:00,12.065,53.86,23.048,150.911,32.619
2018-07-16 08:00:00,16.181,76.236,33.024,217.076,45.381
2018-07-16 09:00:00,21.658,101.431,42.994,280.494,57.685
2018-07-16 10:00:00,25.595,113.753,50.437,333.601,66.459
2018-07-16 11:00:00,28.021,124.037,53.89,374.952,69.416
2018-07-16 12:00:00,30.025,127.381,54.618,392.242,69.589
2018-07-16 13:00:00,31.493,130.27,53.138,401.34,69.254
2018-07-16 14:00:00,31.96,131.83,53.486,415.781,70.488
2018-07-16 15:00:00,32.269,131.97,53.609,411.427,71.369
2018-07-16 16:00:00,31.371,126.127,51.066,386.469,67.727
2018-07-16 17:00:00,28.056,111.581,45.411,343.928,63.078
2018-07-16 18:00:00,24.864,99.529,40.345,297.783,56.862
2018-07-16 19:00:00,22.634,88.106,34.149,260.121,48.756
2018-07-16 20:00:00,18.724,72.175,29.296,219.368,41.382
2018-07-16 21:00:00,14.695,57.219,24.936,183.162,34.632
2018-07-16 22:00:00,13.039,45.582,20.472,148.826,28.928
2018-07-16 23:00:00,11.798,37.257,16.253,121.453,24.598
2018-07-17 00:00:00,10.013,31.16,14.056,100.387,21.853
2018-07-17 01:00:00,8.683,28.581,12.933,86.752,20.594
2018-07-17 02:00:00,8.399,27.799,11.55,78.456,19.922
2018-07-17 03:00:00,7.853,24.692,10.723,72.603,18.955
2018-07-17 04:00:00,6.937,23.997,10.946,80.767,18.761
2018-07-17 05:00:00,8.173,30.197,13.267,102.13,22.874
2018-07-17 06:00:00,10.878,44.017,18.819,136.127,31.923
2018-07-17 07:00:00,13.898,61.299,21.683,190.033,41.066
2018-07-17 08:00:00,17.784,82.044,24.26,251.013,51.17
2018-07-17 09:00:00,21.801,99.704,28.166,301.483,59.097
2018-07-17 10:00:00,26.085,115.397,32.566,333.832,63.633
2018-07-17 11:00:00,29.36,129.039,35.674,356.069,66.617
2018-07-17 12:00:00,32.176,134.818,39.721,375.364,68.142
2018-07-17 13:00:00,32.594,133.992,42.855,382.166,67.943
2018-07-17 14:00:00,31.596,129.152,45.728,372.602,68.672
2018-07-17 15:00:00,29.111,118.758,45.751,329.993,67.395
2018-07-17 16:00:00,25.516,103.286,41.635,265.919,61.287
2018-07-17 17:00:00,18.726,74.67,34.053,198.557,53.541
2018-07-17 18:00:00,13.49,56.55,27.787,157.618,44.557
2018-07-17 19:00:00,12.051,47.526,23.259,129.441,36.824
2018-07-17 20:00:00,10.967,40.119,20.497,108.959,31.286
2018-07-17 21:00:00,9.154,33.928,17.155,92.137,27.07
2018-07-17 22:00:00,8.109,27.629,13.504,74.244,21.806
2018-07-17 23:00:00,7.763,23.704,10.643,68.021,18.167
2018-07-18 00:00:00,6.862,20.794,8.609,66.567,15.847
2018-07-18 01:00:00,6.018,19.353,7.857,55.449,13.914
2018-07-18 02:00:00,5.747,19.21,7.064,48.563,12.491
2018-07-18 03:00:00,5.422,17.65,6.848,46.187,11.859
2018-07-18 04:00:00,4.962,17.809,6.943,51.432,12.439
2018-07-18 05:00:00,5.493,21.502,8.349,65.357,15.703
2018-07-18 06:00:00,7.349,29.603,13.241,88.307,24.272
2018-07-18 07:00:00,10.103,42.985,18.383,112.95,33.255
2018-07-18 08:00:00,13.475,61.308,22.724,146.978,42.289
2018-07-18 09:00:00,17.18,77.952,29.615,182.595,48.38
2018-07-18 10:00:00,19.373,85.003,36.939,212.811,52.257
2018-07-18 11:00:00,20.873,92.359,41.017,240.21,58.694
2018-07-18 12:00:00,23.088,96.798,44.438,258.359,60.494
2018-07-18 13:00:00,25.279,103.156,46.823,275.594,64.065
2018-07-18 14:00:00,26.31,106.64,48.881,291.661,67.099
2018-07-18 15:00:00,27.372,110.667,49.884,299.096,67.203
2018-07-18 16:00:00,28.385,112.216,45.929,298.168,65.234
2018-07-18 17:00:00,26.505,103.885,37.915,271.875,62.566
2018-07-18 18:00:00,23.4,91.951,34.199,235.153,55.806
2018-07-18 19:00:00,19.799,76.115,28.049,172.335,46.471
2018-07-18 20:00:00,14.982,57.904,22.417,111.173,37.192
2018-07-18 21:00:00,9.988,39.073,16.781,76.588,29.509
2018-07-18 22:00:00,7.631,25.669,11.705,59.297,22.452
2018-07-18 23:00:00,6.832,19.808,8.058,39.807,17.554
2018-07-19 00:00:00,5.295,15.232,6.113,29.252,13.319
2018-07-19 01:00:00,4.067,12.572,4.85,20.22,10.116
2018-07-19 02:00:00,3.483,10.419,3.444,16.924,8.37
2018-07-19 03:00:00,2.835,7.75,2.73,12.835,6.924
2018-07-19 04:00:00,2.08,7.088,2.698,12.517,6.301
2018-07-19 05:00:00,2.439,8.872,3.65,17.385,8.894
2018-07-19 06:00:00,4.234,15.408,6.875,31.248,14.539
2018-07-19 07:00:00,6.125,25.114,11.258,54.088,21.502
2018-07-19 08:00:00,7.993,37.983,16.202,89.239,29.018
2018-07-19 09:00:00,11.069,53.364,22.15,129.647,35.018
2018-07-19 10:00:00,13.48,61.076,27.498,159.474,39.28
2018-07-19 11:00:00,14.382,66.203,31.876,181.759,43.386
2018-07-19 12:00:00,17.07,75.558,35.212,202.357,46.407
2018-07-19 13:00:00,19.314,82.073,37.06,229.231,50.826
2018-07-19 14:00:00,21.602,89.612,38.479,254.013,53.832
2018-07-19 15:00:00,23.824,97.766,39.8,272.384,55.314
2018-07-19 16:00:00,23.773,95.393,38.379,280.435,54.862
2018-07-19 17:00:00,21.632,86.421,34.965,265.577,53.925
2018-07-19 18:00:00,18.988,76.53,30.651,236.393,49.472
2018-07-19 19:00:00,15.668,60.917,23.598,186.218,39.142
2018-07-19 20:00:00,11.556,44.876,18.177,137.584,30.36
2018-07-19 21:00:00,8.182,31.237,14.219,97.82,24.639
2018-07-19 22:00:00,6.786,21.791,9.956,67.648,18.428
2018-07-19 23:00:00,5.374,15.413,6.918,46.707,13.886
2018-07-20 00:00:00,4.068,11.201,5.309,31.837,11.453
