timestamp,9qz6pn,9rrdcd,9x2t3j,9x13eq,9x60s5,9x21qy,9x1mpn,9wcmbm,9w8xpz,9wfjdx,9qxrtt,9rpccm,9w8kp9,9qzt9e,9x29ub,9wb606,9x2uud,9x0rm5,9w9vvt,9x08j1,9wbkrt,9x30db,9rpw1y,9x4h7b,9x0s4z,9x0vqq,9qx7cx,9wc1dk,9x26y1
2018-01-02 06:00:00,0.07,25.834,9.903,3.671,1.184,36.244,13.614,2.23,0.656,2.526,7.991,2.535,1.309,2.623,0.094,0.014,0.697,106.175,2.317,5.835,9.67,19.313,8.943,9.512,78.479,2.629,56.359,0.047,37.637
2018-01-02 07:00:00,0.07,27.43,10.458,3.492,1.172,38.186,13.832,1.7,0.662,3.124,9.782,2.629,1.362,2.616,0.113,0.036,0.733,108.59,2.379,6.832,13.934,20.739,8.859,9.398,81.466,3.069,62.885,0.044,38.405
2018-01-02 08:00:00,0.07,26.657,9.814,3.141,1.491,40.808,14.154,1.776,0.614,3.246,12.737,2.639,1.403,2.575,0.365,0.058,0.729,118.701,3.734,5.828,13.857,19.084,10.165,9.435,79.662,3.15,65.676,0.05,47.81
2018-01-02 09:00:00,0.074,26.365,10.196,3.108,1.368,46.619,14.756,2.033,0.665,3.053,13.016,2.826,1.679,2.806,0.175,0.031,0.832,116.724,3.534,6.773,13.813,20.419,10.105,9.09,83.247,2.978,70.277,0.049,51.306
2018-01-02 10:00:00,0.071,25.289,10.852,2.996,0.893,47.058,13.6,1.084,0.918,3.041,11.97,2.697,1.638,2.987,0.185,0.013,0.812,117.854,2.847,6.402,12.519,20.758,10.29,8.32,75.304,2.822,71.227,0.045,51.27
2018-01-02 11:00:00,0.061,23.072,9.978,1.899,0.635,41.961,9.936,0.752,0.746,2.529,10.081,1.962,1.251,2.382,0.154,0.009,0.794,111.382,2.63,4.707,11.074,19.728,8.822,6.872,56.78,1.893,68.39,0.037,44.005
2018-01-02 12:00:00,0.047,19.111,8.318,1.56,0.407,34.194,7.449,0.459,0.407,1.824,6.96,1.672,0.886,1.828,0.106,0.006,0.665,85.521,1.909,3.043,7.999,17.181,7.895,5.796,47.131,1.702,56.455,0.027,33.207
2018-01-02 13:00:00,0.036,15.924,6.803,1.133,0.238,27.172,5.968,0.295,0.227,1.981,4.913,1.461,1.307,1.494,0.088,0.005,0.5,65.109,1.37,2.312,5.206,13.677,5.71,4.613,40.337,1.553,47.96,0.021,25.647
2018-01-02 14:00:00,0.026,13.061,5.555,0.66,0.143,27.952,4.578,0.088,0.163,1.188,3.767,5.565,1.012,1.314,0.996,0.004,0.327,48.633,0.893,1.807,4.477,10.943,4.223,3.002,30.765,1.214,39.044,0.016,20.623
2018-01-02 15:00:00,0.02,11.073,4.705,0.473,0.117,22.981,3.522,0.477,0.12,0.286,2.543,6.56,0.219,1.161,1.128,0.003,0.185,35.606,0.631,1.773,3.623,9.788,3.206,2.048,25.245,0.949,31.142,0.011,17.164
2018-01-02 16:00:00,0.016,10.211,3.654,0.665,0.088,17.183,3.14,0.435,0.097,0.022,1.813,2.111,0.068,1.099,0.507,0.003,0.074,27.787,0.503,1.317,2.522,8.005,2.502,1.594,21.64,0.639,21.927,0.008,13.113
2018-01-02 17:00:00,0.015,10.137,2.679,0.473,0.077,13.209,2.943,0.328,0.091,0.019,2.073,0.884,0.134,0.977,0.253,0.003,0.025,25.347,0.25,1.23,2.823,6.426,1.874,1.269,20.532,0.55,18.56,0.006,10.761
2018-01-02 18:00:00,0.019,11.302,2.389,0.567,0.115,13.868,3.386,0.632,0.101,0.02,2.425,0.676,0.194,1.182,0.18,0.002,0.178,32.086,0.2,1.626,2.808,5.973,1.814,0.97,23.335,0.659,17.004,0.009,12.788
2018-01-02 19:00:00,0.024,14.097,3.22,0.867,0.236,15.878,5.769,0.836,0.142,0.039,3.048,0.828,0.263,1.397,0.196,0.003,0.165,45.864,0.36,2.823,3.631,7.124,2.975,1.363,29.045,0.986,16.652,0.012,18.913
2018-01-02 20:00:00,0.028,16.656,3.65,1.553,0.397,18.218,7.262,0.674,0.245,0.056,4.883,0.916,0.432,1.532,0.241,0.004,0.08,55.902,0.703,3.908,4.411,8.277,4.121,2.081,34.739,1.532,17.803,0.007,24.068
2018-01-02 21:00:00,0.03,18.373,4.17,1.585,0.522,22.901,8.133,0.902,0.373,0.088,5.497,1.099,0.642,1.803,0.264,0.005,0.144,67.663,1.146,4.604,5.316,9.385,5.679,2.377,40.304,1.929,19.232,0.006,27.549
2018-01-02 22:00:00,0.035,20.303,4.873,2.725,0.646,26.195,9.172,1.21,0.383,0.41,5.495,1.666,0.742,2.027,0.342,0.026,0.225,74.197,1.331,6.321,5.243,10.653,6.984,4.055,46.032,2.413,21.613,0.007,29.449
2018-01-02 23:00:00,0.037,22.798,6.008,3.083,0.393,29.892,10.714,1.384,0.402,2.425,4.976,1.797,1.597,2.254,0.598,0.021,0.336,74.144,1.32,7.234,7.337,12.168,7.387,4.863,53.519,2.821,22.497,0.006,27.307
2018-01-03 00:00:00,0.04,24.237,6.848,3.819,0.479,34.104,9.834,1.562,0.465,2.911,5.288,6.091,1.6,2.427,0.616,0.008,0.424,78.979,1.41,7.251,7.692,13.955,7.638,5.53,58.249,3.316,21.067,0.007,27.857
2018-01-03 01:00:00,0.043,24.236,6.776,4.434,0.927,37.125,11.284,1.967,0.404,2.815,6.19,7.518,1.581,2.465,0.635,0.024,0.51,88.301,1.548,7.986,7.837,14.744,8.31,6.782,61.684,3.651,25.867,0.011,31.32
2018-01-03 02:00:00,0.049,25.067,7.624,4.904,1.06,40.296,12.46,2.181,0.462,3.074,7.054,6.797,1.718,2.414,0.857,0.172,0.624,89.939,1.523,8.526,6.86,16.522,8.966,7.462,68.171,3.946,32.591,0.016,33.478
2018-01-03 03:00:00,0.055,26.564,8.536,4.22,1.057,43.8,12.887,2.346,0.554,3.281,8.351,6.419,1.79,2.684,1.012,0.154,0.695,93.101,1.801,9.137,7.097,18.464,8.553,7.873,69.141,4.073,35.72,0.02,35.22
2018-01-03 04:00:00,0.061,26.521,9.645,4.418,1.158,48.775,13.046,2.589,0.583,2.626,8.598,6.307,1.169,2.807,1.016,0.121,0.725,98.486,1.913,10.179,8.178,19.671,8.674,8.655,74.08,4.206,41.419,0.03,37.91
2018-01-03 05:00:00,0.069,26.715,10.142,4.532,1.229,49.752,14.132,3.366,0.644,2.689,8.766,3.612,1.309,2.712,0.352,0.152,0.847,105.405,2.269,10.643,8.956,20.168,8.955,10.016,77.683,4.495,46.843,0.049,42.017
2018-01-03 06:00:00,0.078,27.277,11.089,5.936,1.234,48.137,14.587,3.459,0.702,3.03,9.463,2.745,1.47,2.79,0.127,0.183,0.889,112.874,2.778,12.515,10.912,21.148,9.511,10.199,84.664,4.576,55.059,0.054,44.713
2018-01-03 07:00:00,0.077,28.382,11.37,6.688,1.26,50.38,15.115,2.908,0.736,3.644,11.346,2.774,1.477,2.758,0.193,0.204,0.889,115.214,2.883,14.019,14.873,21.75,9.252,10.53,86.425,4.98,64.661,0.051,42.763
2018-01-03 08:00:00,0.081,27.4,11.027,6.14,1.592,52.75,15.456,2.971,0.725,3.443,15.428,2.823,1.666,2.859,0.505,0.229,0.857,124.035,4.06,12.545,15.419,20.727,10.298,10.384,88.072,5.215,70.208,0.056,48.556
2018-01-03 09:00:00,0.083,26.34,10.984,6.544,1.566,57.564,16.954,3.045,0.812,3.066,15.442,3.073,1.905,3.063,0.3,0.072,0.733,124.234,4.01,12.857,14.92,21.395,10.783,11.099,87.103,5.005,75.179,0.057,53.04
2018-01-03 10:00:00,0.078,25.254,11.46,6.51,1.399,57.582,16.667,2.351,1.029,3.351,14.163,3.271,1.81,2.906,0.316,0.014,0.825,130.705,3.523,11.93,13.506,21.754,10.755,10.978,80.288,4.55,73.703,0.046,53.416
2018-01-03 11:00:00,0.066,22.125,9.828,4.872,0.792,51.301,12.381,2.13,0.786,3.011,11.038,2.984,1.319,2.623,0.273,0.009,0.765,122.681,3.845,10.08,13.918,19.269,9.475,9.27,70.392,4.024,64.08,0.037,47.456
2018-01-03 12:00:00,0.048,19.214,8.44,6.43,0.544,41.959,10.225,1.979,0.404,2.381,7.575,2.534,0.872,2.247,0.212,0.006,0.657,101.729,2.876,7.76,11.336,17.123,8.43,7.578,63.561,3.794,49.539,0.03,36.356
2018-01-03 13:00:00,0.038,16.371,6.964,5.169,0.368,38.174,8.998,1.62,0.265,2.883,5.749,2.177,1.369,1.742,0.197,0.005,0.502,82.674,1.887,5.651,7.64,13.992,6.172,6.27,51.505,3.311,39.568,0.022,28.058
2018-01-03 14:00:00,0.027,13.48,5.781,2.647,0.245,38.633,7.525,1.017,0.194,2.171,4.169,6.006,1.03,1.694,1.308,0.004,0.35,67.786,1.311,4.453,6.638,11.438,5.02,4.733,43.051,2.717,30.063,0.016,21.366
2018-01-03 15:00:00,0.019,11.48,4.99,1.573,0.187,28.763,6.015,1.438,0.12,0.525,2.686,7.155,0.209,1.662,1.426,0.003,0.236,56.888,1.235,3.753,5.931,10.153,4.577,3.697,38.161,1.992,19.25,0.014,18.941
2018-01-03 16:00:00,0.012,10.266,4.025,2.137,0.13,19.954,5.186,1.019,0.074,0.049,1.468,2.714,0.027,1.626,0.642,0.003,0.114,48.074,0.849,4.317,4.539,8.42,3.909,2.859,34.576,1.716,11.376,0.01,15.36
2018-01-03 17:00:00,0.008,11.342,3.298,1.731,0.126,15.96,5.083,0.845,0.059,0.211,0.839,1.348,0.025,1.552,0.271,0.002,0.054,43.811,0.57,4.12,5.683,7.588,3.557,2.415,33.559,1.6,8.165,0.007,12.8
2018-01-03 18:00:00,0.01,12.309,2.94,1.628,0.166,17.899,5.3,1.741,0.031,0.126,0.792,1.302,0.021,1.666,0.242,0.002,0.232,49.228,0.776,3.66,5.734,7.548,3.741,2.137,36.597,1.587,6.87,0.01,13.7
2018-01-03 19:00:00,0.013,14.597,3.701,2.095,0.297,19.043,7.639,1.64,0.031,0.107,1.406,1.509,0.103,1.765,0.181,0.003,0.217,60.573,1.099,4.843,6.2,8.338,4.848,2.705,41.078,2.006,7.868,0.013,20.938
2018-01-03 20:00:00,0.02,17.148,4.162,3.112,0.497,23.558,8.896,1.35,0.108,0.291,2.678,1.709,0.275,1.922,0.205,0.003,0.221,67.655,1.237,7.147,7.328,9.51,5.623,3.331,48.025,2.798,9.448,0.008,26.591
2018-01-03 21:00:00,0.026,19.188,4.584,2.768,0.573,30.034,9.605,1.367,0.245,0.47,3.977,2.105,0.445,2.211,0.376,0.004,0.213,76.08,1.526,7.357,7.729,10.699,7.106,3.384,52.135,2.943,10.827,0.005,31.236
2018-01-03 22:00:00,0.03,20.225,5.077,5.074,0.707,29.274,10.429,1.531,0.252,0.863,4.268,2.111,0.369,2.103,0.458,0.017,0.28,81.504,1.873,7.764,6.81,11.103,8.156,5.539,56.058,2.907,12.492,0.008,29.742
2018-01-03 23:00:00,0.035,22.327,6.065,5.032,0.471,31.665,11.751,1.796,0.28,3.06,4.262,2.338,1.112,2.01,0.714,0.066,0.352,81.405,1.526,8.608,8.45,12.689,8.028,6.247,59.502,3.117,14.801,0.007,26.416
2018-01-04 00:00:00,0.038,22.856,6.718,5.192,0.572,36.788,11.264,1.995,0.293,3.341,4.831,6.589,1.222,2.386,0.817,0.006,0.49,85.212,1.594,8.188,8.917,14.695,8.527,6.562,64.701,3.422,17.777,0.008,28.081
2018-01-04 01:00:00,0.041,23.739,6.772,5.759,0.917,39.906,11.95,2.029,0.357,3.361,5.471,8.077,1.304,2.672,0.824,0.03,0.577,92.405,1.704,8.597,9.49,15.58,8.991,7.309,72.102,3.903,21.873,0.012,31.111
2018-01-04 02:00:00,0.047,24.668,7.818,6.181,1.071,38.566,13.008,2.209,0.388,3.363,6.321,8.167,1.439,2.746,0.796,0.203,0.629,93.566,1.768,9.41,8.512,16.742,9.235,8.212,79.364,4.062,25.858,0.017,34.34
2018-01-04 03:00:00,0.052,26.501,8.931,4.987,1.134,42.542,13.756,2.546,0.474,3.445,7.575,7.345,1.54,2.953,0.834,0.18,0.673,95.525,1.985,10.428,8.314,18.475,8.8,8.612,77.97,4.373,29.652,0.022,35.854
2018-01-04 04:00:00,0.058,25.323,9.295,4.935,1.202,51.713,13.787,2.771,0.52,2.828,7.932,6.92,0.957,3.044,0.962,0.146,0.688,102.412,2.077,11.746,9.282,18.677,9.364,9.29,80.992,4.393,34.3,0.031,38.085
2018-01-04 05:00:00,0.065,25.084,9.647,5.225,1.245,53.82,14.751,3.591,0.565,2.768,7.858,3.824,1.055,2.848,0.358,0.177,0.782,111.312,2.403,12.25,9.807,18.612,9.387,10.387,82.041,4.739,40.915,0.051,41.765
