timestamp,9ruq3f,9rbjp7,c210gm,c20jc4,c20mr5,9pxv8j,9rf7hz,9px9td,9rccc6,9r8qm8,c246qn,9rgm5u,9rekur,c216zt,9r8c22,9rcvfx,9r81hh,9r96zf,9rd7km,9rb9gk,9pzvuq,9rbv5d,9rsmey,9rbz6t,c24fqm,c20gn7,9rbprv,c244mb,c0pfxf,c25e65,c2h1dz,c2hemk,c21bfv,c207nu,9rfws8,c2033v
2018-03-31 04:00:00,3.985,10.794,35.954,12.496,20.422,14.525,4.958,3.564,20.783,14.566,1.319,3.716,2.679,3.027,4.364,2.601,26.841,8.548,3.792,132.079,14.562,17.592,2.2,36.414,1.731,84.058,11.9,0.02,12.205,12.923,4.983,1.862,5.632,74.812,0.706,18.828
2018-03-31 05:00:00,4.379,11.797,45.121,13.295,25.393,12.954,5.795,6.079,28.433,18.317,1.467,4.873,4.297,3.284,8.413,3.821,32.146,9.613,4.355,139.131,17.032,23.328,4.063,45.011,2.581,102.057,13.322,0.02,13.456,18.408,5.286,2.306,7.016,105.498,1.143,26.568
2018-03-31 06:00:00,4.737,13.442,56.439,17.74,23.516,15.918,6.778,6.627,34.646,23.905,1.655,6.052,5.268,3.918,12.966,4.466,36.792,11.756,5.306,162.493,20.263,26.661,5.479,55.084,3.568,122.723,16.35,0.021,17.773,27.59,6.135,2.879,10.892,123.052,1.354,33.514
2018-03-31 07:00:00,5.527,14.776,63.627,21.132,21.646,18.555,8.398,7.116,38.209,32.146,1.924,7.253,7.805,4.832,17.995,6.347,40.787,14.052,6.173,185.098,25.468,29.765,7.149,62.01,3.807,146.778,18.723,0.024,18.312,33.351,7.121,4.705,13.35,128.441,1.542,35.844
2018-03-31 08:00:00,5.931,17.987,77.567,23.036,25.101,21.46,10.338,7.66,42.16,46.356,1.987,9.338,7.706,5.511,31.975,7.645,46.921,20.963,6.406,213.983,27.387,33.433,7.286,80.523,5.064,163.291,23.438,0.145,19.115,42.318,9.874,4.632,15.194,139.364,1.617,40.479
2018-03-31 09:00:00,6.789,18.989,81.986,23.631,25.028,23.388,10.41,9.157,46.688,48.715,1.969,11.254,6.752,5.879,38.799,8.297,46.479,21.432,5.82,212.065,30.885,35.184,6.369,83.699,4.877,187.028,25.311,0.094,20.923,45.35,11.506,4.774,17.241,140.859,1.142,40.81
2018-03-31 10:00:00,6.021,20.589,80.411,20.534,22.486,22.078,10.198,7.888,53.437,47.783,1.639,9.978,5.672,5.884,34.595,7.749,37.655,17.668,4.754,194.062,29.547,35.316,5.945,76.713,4.171,184.924,24.964,0.063,21.476,40.725,10.158,4.661,15.871,121.849,2.56,36.366
2018-03-31 11:00:00,3.975,19.858,72.764,19.348,19.226,16.133,9.943,6.117,50.776,39.95,1.181,7.28,4.577,4.912,23.642,6.776,26.853,11.109,2.997,161.781,24.693,35.151,5.045,69.923,2.853,151.605,23.904,0.05,20.559,32.142,6.357,2.747,12.72,89.107,2.529,29.478
2018-03-31 12:00:00,2.459,17.057,55.22,15.527,15.764,13.309,9.154,4.905,39.985,30.743,0.82,4.821,2.615,3.209,11.438,4.833,18.624,6.497,1.818,129.677,21.678,25.948,3.291,54.359,1.939,127.781,23.876,0.165,15.375,22.386,3.823,1.964,10.395,64.882,1.98,19.969
2018-03-31 13:00:00,1.681,11.26,38.841,11.164,11.528,13.079,6.996,3.777,28.501,19.538,0.472,3.302,1.347,3.649,4.403,3.155,11.099,5.458,0.826,92.806,18.067,16.664,1.625,35.829,1.563,97.912,18.681,0.106,10.541,14.722,1.862,1.051,8.305,48.491,1.514,12.768
