timestamp,drqjf3,drecjc,drmmw2,drmerj,drtde6,drs6k0,drkren,drs2f7,drt1xm,drq4gz,drmruj,drmwy5,drt2zg,drsbdy
2018-07-10 05:00:00,16.141,3.755,44.088,1.085,130.167,2.926,28.485,7.376,159.7,0.684,42.111,29.773,167.85,37.03
2018-07-10 06:00:00,31.635,7.588,80.63,2.838,193.039,4.92,63.651,14.483,279.449,1.199,76.157,53.636,260.241,66.116
2018-07-10 07:00:00,51.63,15.024,134.348,4.222,270.427,9.734,120.963,25.753,445.397,1.803,135.228,91.361,326.105,108.684
2018-07-10 08:00:00,75.338,26.579,191.806,6.055,348.899,17.519,178.099,40.046,615.294,2.556,207.551,140.15,404.493,160.255
2018-07-10 09:00:00,96.153,42.21,253.253,7.846,435.865,25.949,230.97,54.595,778.62,3.326,281.762,192.764,491.127,216.223
2018-07-10 10:00:00,111.781,59.787,307.326,9.872,509.92,33.4,283.322,69.15,907.093,3.688,340.76,243.16,534.89,268.19
2018-07-10 11:00:00,129.306,75.469,343.007,11.165,561.971,39.398,312.955,78.704,985.379,4.215,393.49,280.232,555.24,310.492
2018-07-10 12:00:00,152.076,88.087,375.278,11.794,607.96,43.92,338.998,86.297,1073.372,4.468,428.625,308.204,584.438,344.636
2018-07-10 13:00:00,167.438,96.101,401.23,12.964,635.274,46.738,362.983,95.887,1154.627,4.929,443.762,335.306,616.255,376.331
2018-07-10 14:00:00,180.563,97.231,406.387,14.338,647.334,48.1,370.246,100.814,1176.543,5.528,453.978,351.172,622.031,402.667
2018-07-10 15:00:00,179.644,95.286,400.872,15.299,614.23,46.994,363.39,100.788,1164.605,6.325,467.866,347.122,614.331,413.03
2018-07-10 16:00:00,166.808,84.333,380.72,15.14,574.546,43.84,342.595,96.883,1054.675,6.558,460.194,335.286,592.722,393.864
2018-07-10 17:00:00,148.269,70.75,337.475,14.179,512.525,38.236,306.258,85.705,902.928,6.261,385.485,303.181,538.121,344.311
2018-07-10 18:00:00,125.569,62.921,291.473,12.75,453.485,31.153,256.19,72.183,749.226,5.845,329.414,258.223,480.664,302.654
2018-07-10 19:00:00,99.561,53.593,241.328,10.187,394.974,23.785,221.915,61.894,618.867,4.515,286.062,201.942,434.193,264.133
2018-07-10 20:00:00,78.994,38.826,188.809,8.251,334.872,18.825,178.247,50.087,525.62,3.53,246.341,165.523,389.734,230.837
2018-07-10 21:00:00,61.732,28.138,150.009,7.016,286.251,14.301,143.765,40.67,433.702,2.771,210.917,135.534,337.229,192.573
2018-07-10 22:00:00,56.078,20.901,122.554,5.513,238.473,10.545,114.722,32.229,334.991,2.295,177.993,109.936,285.631,161.966
2018-07-10 23:00:00,52.004,15.474,98.809,4.355,192.857,8.245,87.282,23.862,280.791,1.646,127.455,87.308,227.96,136.333
2018-07-11 00:00:00,31.839,11.778,77.777,3.225,159.429,5.949,72.791,19.793,238.454,1.284,67.528,70.69,185.874,117.454
2018-07-11 01:00:00,26.318,8.664,64.697,2.449,147.744,4.491,60.543,16.359,210.385,1.112,60.203,61.272,166.388,102.478
2018-07-11 02:00:00,23.797,6.471,60.223,2.149,141.893,3.73,53.998,14.296,191.903,0.864,49.255,54.715,153.545,86.426
2018-07-11 03:00:00,19.145,5.125,53.731,1.931,128.79,3.565,42.752,11.456,170.711,0.734,40.111,45.823,142.799,72.036
2018-07-11 04:00:00,16.205,4.467,50.749,1.446,116.061,3.258,39.669,9.424,159.61,0.682,36.55,39.767,143.997,62.413
2018-07-11 05:00:00,15.732,5.621,55.188,1.313,126.697,3.454,50.268,12.041,199.334,0.687,37.24,43.46,165.354,69.324
2018-07-11 06:00:00,18.468,8.685,66.212,3.06,173.925,6.163,89.288,19.092,285.331,1.204,46.182,53.716,211.655,96.741
2018-07-11 07:00:00,23.297,13.134,90.02,3.404,224.14,11.549,130.604,28.041,391.083,2.183,67.594,65.371,253.148,118.623
2018-07-11 08:00:00,29.426,20.35,110.969,4.366,282.814,19.236,176.123,40.433,492.237,2.862,103.825,82.35,282.582,151.92
2018-07-11 09:00:00,33.697,30.62,131.846,6.204,325.968,26.756,209.589,49.81,565.648,2.91,112.331,82.726,309.208,219.559
2018-07-11 10:00:00,35.47,42.921,158.45,7.873,338.819,29.293,236.242,56.855,638.665,3.181,125.794,82.99,325.568,260.622
2018-07-11 11:00:00,39.815,52.982,186.71,8.315,353.188,29.287,253.553,63.955,670.665,4.146,143.982,96.82,322.076,270.607
2018-07-11 12:00:00,53.896,58.512,199.88,8.752,360.38,31.348,272.379,69.398,682.655,4.656,148.815,94.091,298.301,256.001
2018-07-11 13:00:00,67.261,58.651,216.989,9.939,376.335,32.824,284.239,74.652,719.06,5.015,173.888,122.801,286.789,300.704
2018-07-11 14:00:00,82.359,62.28,235.107,10.166,377.886,34.631,269.324,71.854,772.36,5.556,196.36,134.806,288.898,332.763
2018-07-11 15:00:00,89.329,69.237,237.06,9.358,373.683,35.461,225.385,60.576,768.455,5.708,201.307,124.017,283.016,321.329
2018-07-11 16:00:00,88.671,74.697,237.4,8.798,364.048,34.581,218.478,59.612,719.621,4.851,189.45,128.014,263.924,270.02
2018-07-11 17:00:00,79.629,71.217,219.78,8.851,328.148,32.401,217.156,59.435,655.327,4.374,156.18,131.421,243.461,258.639
2018-07-11 18:00:00,66.464,63.403,183.062,8.841,283.367,30.06,191.445,53.56,555.125,4.297,146.431,125.127,206.386,249.645
2018-07-11 19:00:00,48.865,45.164,130.301,6.787,211.865,23.652,149.889,41.799,426.505,3.309,116.442,94.685,158.948,218.449
2018-07-11 20:00:00,35.15,26.605,90.434,5.279,138.911,14.5,97.482,29.199,309.35,2.338,90.582,68.642,135.149,164.755
2018-07-11 21:00:00,25.481,18.04,60.517,4.371,108.603,9.179,67.015,19.64,225.164,1.681,69.803,49.604,127.251,131.199
2018-07-11 22:00:00,16.091,9.883,38.497,2.992,79.255,6.038,45.031,13.142,143.276,1.087,47.056,33.146,120.415,90.265
2018-07-11 23:00:00,10.686,4.984,23.393,1.655,69.285,3.704,33.749,9.678,97.672,0.86,32.074,23.664,107.201,61.661
2018-07-12 00:00:00,9.623,3.22,16.901,1.037,55.871,1.796,24.354,6.611,70.592,0.632,23.562,16.133,98.596,42.62
2018-07-12 01:00:00,8.206,2.024,12.212,0.608,45.87,1.178,17.02,4.825,53.887,0.474,20.168,11.99,90.361,31.326
2018-07-12 02:00:00,7.698,1.39,9.768,0.405,37.064,0.927,11.274,3.076,40.334,0.403,16.046,9.652,84.407,24.014
2018-07-12 03:00:00,7.131,1.166,7.453,0.238,28.947,0.756,7.537,2.22,35.789,0.385,13.597,8.357,77.164,18.779
2018-07-12 04:00:00,7.56,1.086,6.994,0.173,28.409,0.654,8.079,1.895,33.661,0.381,12.288,8.442,79.383,19.019
2018-07-12 05:00:00,12.364,1.847,10.24,0.237,44.346,0.873,12.067,2.99,54.923,0.677,18.215,14.959,106.696,35.098
2018-07-12 06:00:00,24.321,3.148,23.665,1.226,84.737,1.845,25.206,6.473,105.553,1.515,37.181,32.502,162.811,56.841
2018-07-12 07:00:00,37.383,5.423,55.197,2.201,140.567,3.817,52.459,12.855,186.288,2.321,68.736,56.007,212.822,77.203
2018-07-12 08:00:00,51.865,9.971,88.14,3.667,198.796,8.007,89.286,20.788,305.649,3.141,107.238,80.057,257.653,107.362
2018-07-12 09:00:00,66.433,18.972,124.571,5.246,244.321,14.231,122.259,28.776,415.012,4.242,146.971,101.059,284.064,159.871
2018-07-12 10:00:00,78.03,31.381,160.096,6.236,287.923,19.544,153.281,36.857,522.198,4.81,177.709,119.945,284.067,177.624
2018-07-12 11:00:00,83.361,40.86,191.352,7.741,324.139,22.865,180.055,45.551,568.191,5.444,196.449,138.296,284.209,207.828
2018-07-12 12:00:00,90.024,49.484,215.988,9.382,343.562,26.252,202.557,51.588,601.504,5.904,218.112,147.685,279.962,229.165
2018-07-12 13:00:00,97.757,59.338,229.973,10.366,355.345,30.419,222.314,58.771,662.662,6.401,234.715,161.918,286.235,243.47
2018-07-12 14:00:00,107.253,67.713,243.846,11.364,379.926,32.183,243.158,65.578,696.128,6.945,250.814,177.999,287.026,271.391
2018-07-12 15:00:00,115.704,72.073,259.128,13.217,394.167,32.772,258.193,71.328,749.741,7.632,263.644,184.287,287.138,298.03
2018-07-12 16:00:00,117.725,72.124,260.049,14.335,361.916,31.768,248.387,70.328,711.381,7.911,261.807,186.26,289.915,286.793
2018-07-12 17:00:00,111.563,68.272,232.018,13.979,319.6,29.922,225.557,63.608,601.323,7.61,236.336,173.829,265.246,259.182
2018-07-12 18:00:00,97.08,59.144,196.278,12.853,270.976,28.259,197.212,56.396,498.171,6.802,198.011,153.223,226.098,225.661
2018-07-12 19:00:00,69.05,44.528,139.604,9.564,223.396,22.966,155.983,44.977,386.302,5.352,144.983,114.108,178.929,191.574
2018-07-12 20:00:00,50.978,29.466,87.7,6.393,180.45,16.775,110.19,32.921,276.993,4.171,107.272,78.517,151.662,162.567
2018-07-12 21:00:00,35.864,21.182,58.891,4.253,148.629,12.042,78.525,23.252,215.205,3.018,79.369,55.054,135.129,130.365
2018-07-12 22:00:00,20.068,15.521,38.361,2.591,123.621,8.232,61.426,18.1,176.612,1.824,56.961,34.68,113.166,102.996
2018-07-12 23:00:00,13.491,10.737,24.32,1.385,95.423,5.609,42.423,11.851,129.325,1.083,40.082,22.39,92.357,76.009
2018-07-13 00:00:00,12.148,7.927,17.201,0.893,70.447,3.211,33.352,8.949,100.696,0.788,29.678,15.41,81.828,58.058
2018-07-13 01:00:00,9.64,5.54,13.466,0.598,56.684,2.243,26.14,7.075,76.816,0.443,24.595,12.59,77.977,47.186
2018-07-13 02:00:00,8.455,3.536,10.323,0.231,53.611,2.152,17.184,4.66,63.944,0.329,22.1,10.527,77.339,44.34
2018-07-13 03:00:00,7.165,2.503,8.645,0.164,49.785,2.001,12.571,3.308,56.55,0.22,19.56,8.325,76.007,35.25
2018-07-13 04:00:00,6.669,2.179,8.562,0.171,49.345,1.713,11.542,2.612,56.721,0.193,19.162,8.084,78.955,30.849
2018-07-13 05:00:00,8.403,3.059,11.806,0.165,64.51,1.948,15.366,3.851,89.938,0.447,28.862,11.478,97.538,39.267
2018-07-13 06:00:00,14.977,5.868,24.812,0.638,108.419,3.824,38.238,8.542,154.633,0.845,50.061,22.79,142.083,57.621
2018-07-13 07:00:00,25.142,11.373,51.611,1.612,166.228,7.665,82.863,16.13,252.129,1.186,71.656,46.688,199.464,80.677
2018-07-13 08:00:00,41.057,18.344,83.527,2.523,226.668,14.388,131.711,26.5,380.959,1.482,105.064,76.687,258.185,126.662
2018-07-13 09:00:00,61.818,32.851,129.702,4.077,295.721,21.716,173.43,39.415,510.533,1.789,167.452,110.209,316.36,172.817
2018-07-13 10:00:00,77.517,49.611,170.745,5.503,355.638,27.896,214.7,50.685,601.206,2.581,219.023,149.764,346.181,228.308
2018-07-13 11:00:00,90.959,63.749,203.775,6.872,401.726,32.74,245.385,60.87,703.021,3.389,248.303,179.932,351.475,262.765
2018-07-13 12:00:00,108.307,73.179,233.562,7.777,424.259,37.179,272.912,69.126,782.181,3.918,286.566,199.452,348.554,291.505
2018-07-13 13:00:00,124.456,80.745,264.621,8.266,437.213,40.496,295.813,78.12,855.283,4.397,323.834,209.508,344.249,318.887
2018-07-13 14:00:00,128.967,86.738,272.765,9.186,437.375,43.082,310.104,84.299,874.138,5.045,319.708,219.471,354.392,315.174
2018-07-13 15:00:00,126.321,91.114,260.845,9.72,415.311,44.086,318.42,88.349,836.24,5.715,269.074,227.544,342.972,309.539
2018-07-13 16:00:00,118.693,91.662,230.445,9.987,379.549,44.279,311.137,88.011,767.417,5.581,226.955,214.667,307.55,300.973
2018-07-13 17:00:00,99.299,86.488,182.309,8.559,320.551,40.227,283.484,79.024,646.65,5.075,188.454,180.324,273.016,293.862
2018-07-13 18:00:00,85.393,75.851,137.267,8.434,259.077,34.902,243.234,68.39,520.385,4.972,145.908,153.607,214.143,268.93
2018-07-13 19:00:00,58.183,57.131,94.953,7.18,200.911,28.047,188.11,53.295,381.866,4.321,104.549,113.969,163.412,201.402
2018-07-13 20:00:00,38.589,37.294,71.868,4.93,153.808,22.191,137.606,38.638,305.756,3.07,73.553,87.722,141.188,151.597
2018-07-13 21:00:00,35.228,27.28,58.295,3.431,120.974,16.872,102.62,28.118,241.426,2.17,54.38,68.363,126.183,117.422
2018-07-13 22:00:00,22.823,18.949,49.462,2.052,100.39,12.543,81.364,22.555,172.943,1.541,41.31,50.682,103.989,84.653
2018-07-13 23:00:00,14.648,13.328,35.413,1.048,92.748,9.016,62.746,17.982,143.761,1.042,36.578,32.45,89.33,62.875
2018-07-14 00:00:00,8.737,10.339,24.147,0.78,80.27,6.011,49.955,13.771,127.858,0.705,27.657,21.995,81.614,52.343
2018-07-14 01:00:00,5.827,8.464,15.157,0.419,70.528,3.797,38.162,10.376,103.345,0.54,22.693,16.731,77.546,38.595
2018-07-14 02:00:00,4.65,6.968,11.992,0.196,59.151,2.735,28.904,8.123,80.311,0.378,21.726,14.965,72.341,27.116
2018-07-14 03:00:00,3.441,5.788,9.436,0.185,46.342,2.499,24.401,6.82,60.342,0.296,18.68,13.949,69.211,20.381
2018-07-14 04:00:00,2.875,5.875,7.971,0.15,36.466,2.406,23.531,5.722,49.341,0.256,18.0,10.823,74.482,16.641
2018-07-14 05:00:00,4.245,6.438,10.885,0.286,47.28,2.447,22.806,5.906,66.699,0.394,23.634,12.715,86.811,19.794
2018-07-14 06:00:00,10.966,8.064,26.128,0.498,79.486,2.959,30.531,7.556,110.54,0.904,39.128,27.009,116.287,31.558
2018-07-14 07:00:00,23.203,11.534,59.203,1.439,118.747,3.878,39.501,10.059,184.366,1.532,69.891,51.87,154.292,45.672
2018-07-14 08:00:00,40.665,14.947,94.175,2.609,159.658,6.494,60.312,14.499,261.989,2.217,109.735,81.017,188.72,65.837
2018-07-14 09:00:00,59.93,20.625,134.372,3.781,204.689,9.838,82.901,19.542,371.821,2.862,152.573,116.426,217.103,86.617
2018-07-14 10:00:00,76.114,31.141,170.966,5.215,243.464,11.54,109.245,26.237,486.986,3.48,187.493,141.79,234.587,114.065
2018-07-14 11:00:00,88.759,45.338,201.893,6.641,280.736,13.52,153.383,37.374,552.386,3.997,223.374,161.2,265.449,142.116
2018-07-14 12:00:00,99.091,56.212,223.407,7.853,300.578,17.38,201.597,50.351,609.295,4.513,252.714,180.859,287.538,177.313
2018-07-14 13:00:00,106.674,64.815,234.312,8.643,305.509,21.516,240.667,61.455,614.149,5.128,272.501,206.054,289.645,217.963
2018-07-14 14:00:00,118.436,72.23,243.472,9.59,289.173,24.742,261.298,68.605,575.299,5.597,280.45,226.776,273.59,258.22
2018-07-14 15:00:00,132.366,74.186,238.313,10.676,264.039,25.002,270.058,72.538,539.047,5.993,277.923,205.877,261.394,251.827
2018-07-14 16:00:00,127.265,69.691,215.367,10.887,243.773,23.404,271.411,74.321,482.325,6.217,254.265,177.726,241.97,229.681
2018-07-14 17:00:00,105.666,61.531,179.127,9.143,220.599,21.436,239.679,66.241,407.665,5.991,203.9,150.462,216.532,208.653
2018-07-14 18:00:00,80.847,54.208,141.674,7.713,188.219,17.775,192.078,53.818,350.778,5.241,158.651,125.7,213.312,180.154
2018-07-14 19:00:00,61.982,45.471,113.366,6.337,159.735,14.835,154.412,43.458,315.546,4.05,126.998,106.192,213.875,146.416
2018-07-14 20:00:00,50.719,37.34,94.515,5.201,138.915,12.709,123.518,34.757,278.636,3.114,101.009,88.033,189.617,122.395
2018-07-14 21:00:00,39.164,29.573,79.385,4.329,116.364,10.281,99.795,27.894,227.107,2.2,82.482,70.16,164.072,96.788
2018-07-14 22:00:00,30.291,23.383,62.614,3.454,94.397,7.978,80.359,22.238,169.867,1.672,65.143,55.948,140.621,74.266
2018-07-14 23:00:00,24.535,18.86,51.741,2.649,79.34,5.933,65.288,17.754,139.294,1.31,51.857,45.226,109.631,58.576
2018-07-15 00:00:00,18.411,15.788,43.213,2.039,66.064,4.409,55.635,14.175,109.889,0.997,39.509,36.546,88.561,47.59
2018-07-15 01:00:00,13.361,13.864,36.962,1.577,58.33,3.726,48.863,12.37,96.526,0.838,32.812,29.218,87.241,39.842
2018-07-15 02:00:00,12.399,12.732,33.251,1.358,55.234,3.436,42.833,10.732,88.462,0.573,29.947,25.829,86.846,34.53
2018-07-15 03:00:00,10.263,11.177,29.787,0.886,52.766,3.314,38.862,9.854,82.505,0.45,28.676,23.903,82.574,30.558
2018-07-15 04:00:00,8.644,10.436,27.959,0.671,51.293,3.273,39.477,9.715,78.421,0.36,28.161,22.917,77.755,29.364
2018-07-15 05:00:00,8.356,11.667,30.202,0.682,55.696,3.605,43.721,10.644,85.841,0.334,29.172,23.623,78.059,36.434
2018-07-15 06:00:00,10.644,15.364,37.676,1.141,64.908,5.596,57.054,13.306,101.955,0.422,34.058,27.906,90.732,51.198
2018-07-15 07:00:00,12.283,24.726,49.005,2.187,87.27,11.358,78.106,19.703,134.833,0.566,54.01,37.745,112.615,87.506
2018-07-15 08:00:00,22.446,37.69,85.336,3.077,115.195,19.906,118.147,30.586,173.586,1.036,88.968,63.154,146.49,134.245
2018-07-15 09:00:00,43.368,53.37,147.28,4.377,146.1,27.944,167.457,45.023,232.016,1.499,136.904,107.42,189.137,185.927
2018-07-15 10:00:00,63.223,65.973,198.571,7.428,185.714,33.566,207.266,57.141,328.466,2.008,197.108,156.039,238.861,248.214
2018-07-15 11:00:00,79.742,75.996,244.274,10.612,237.538,38.082,236.379,65.89,440.2,2.821,252.14,194.327,278.928,283.719
2018-07-15 12:00:00,98.218,86.063,297.165,13.13,282.438,42.144,269.944,75.588,574.596,3.638,294.649,231.339,303.324,321.183
2018-07-15 13:00:00,117.574,93.672,333.821,14.285,352.296,44.975,303.148,85.724,714.822,4.419,316.153,241.793,304.808,322.218
2018-07-15 14:00:00,133.609,99.957,344.561,14.704,413.328,46.532,319.36,92.152,845.279,5.155,330.62,239.837,306.961,325.316
2018-07-15 15:00:00,145.845,102.69,340.143,14.277,433.292,45.449,335.618,97.566,880.545,5.729,339.005,251.234,302.634,342.5
2018-07-15 16:00:00,145.442,102.095,314.803,14.887,421.36,44.646,334.192,97.866,828.12,5.773,328.47,257.061,288.49,352.549
2018-07-15 17:00:00,133.58,92.674,281.828,14.3,381.337,42.534,321.795,93.485,719.74,5.455,290.168,238.907,273.793,312.748
2018-07-15 18:00:00,118.592,81.646,248.704,12.76,327.243,38.53,292.252,84.967,610.537,4.897,244.339,212.475,249.164,251.311
2018-07-15 19:00:00,91.381,68.645,201.144,10.345,256.237,32.774,244.05,70.453,493.663,3.66,199.877,173.69,203.464,214.517
2018-07-15 20:00:00,69.898,51.645,159.509,8.606,205.509,26.848,201.457,57.699,403.111,2.705,166.107,141.107,175.3,190.161
2018-07-15 21:00:00,53.434,41.302,137.271,7.399,165.067,22.181,171.918,49.085,318.24,2.025,135.313,112.854,155.493,159.818
2018-07-15 22:00:00,39.354,34.932,107.801,5.454,128.473,18.27,144.006,40.595,243.88,1.516,107.075,89.633,135.967,132.776
2018-07-15 23:00:00,31.38,29.148,82.507,4.096,101.104,14.724,114.982,32.768,191.092,1.354,92.244,72.138,121.295,109.47
2018-07-16 00:00:00,27.145,23.378,62.504,3.168,82.87,11.086,91.28,25.31,153.119,1.093,78.317,60.104,110.287,87.055
2018-07-16 01:00:00,22.868,18.879,48.668,2.426,74.851,8.212,75.002,20.419,127.84,0.893,66.029,50.727,105.565,70.552
2018-07-16 02:00:00,20.706,14.883,39.597,1.877,69.113,6.714,62.419,16.748,105.072,0.783,57.836,43.026,100.85,57.875
2018-07-16 03:00:00,18.219,11.686,32.455,1.377,67.84,5.758,52.163,13.664,91.7,0.683,48.44,37.418,101.956,50.209
2018-07-16 04:00:00,17.158,9.849,30.367,1.09,66.638,5.448,54.275,12.329,94.072,0.627,43.637,35.896,109.743,46.862
2018-07-16 05:00:00,23.489,12.6,41.414,1.268,90.716,6.05,67.024,14.958,136.384,0.828,60.798,46.707,141.055,61.288
2018-07-16 06:00:00,40.296,20.492,73.828,3.093,127.166,9.381,112.876,22.711,202.87,1.504,108.798,79.825,197.012,89.803
2018-07-16 07:00:00,56.99,33.998,138.915,4.684,149.968,14.908,148.71,29.902,241.019,2.121,166.017,129.008,240.864,124.689
2018-07-16 08:00:00,73.274,49.98,205.763,7.153,188.188,25.406,194.98,42.4,330.154,2.977,219.174,188.581,298.721,174.603
2018-07-16 09:00:00,93.582,70.066,276.067,10.054,266.786,35.696,256.096,59.762,494.25,3.971,271.065,219.911,330.343,229.396
2018-07-16 10:00:00,108.791,89.621,332.984,13.182,338.741,42.172,322.144,78.183,677.958,4.523,320.662,245.874,343.088,300.788
2018-07-16 11:00:00,116.146,102.605,379.686,15.179,412.719,45.784,358.904,90.486,826.093,5.086,353.447,275.924,351.556,356.02
2018-07-16 12:00:00,123.317,110.813,409.375,16.284,478.771,48.897,381.675,97.91,964.416,5.358,368.538,283.479,346.724,374.88
2018-07-16 13:00:00,142.057,115.591,411.867,16.95,517.819,48.232,390.593,103.539,1070.934,6.176,380.703,300.182,338.309,398.516
2018-07-16 14:00:00,187.329,118.177,409.728,16.857,570.386,47.783,406.903,111.051,1049.216,6.914,389.832,324.927,337.826,435.365
2018-07-16 15:00:00,189.488,119.706,401.752,17.243,564.265,50.071,416.638,114.491,995.475,7.564,376.319,300.738,334.118,445.964
2018-07-16 16:00:00,179.271,117.03,384.56,17.784,504.778,50.089,399.061,111.07,969.065,7.494,377.955,296.571,326.474,439.644
2018-07-16 17:00:00,164.528,105.966,340.393,16.823,444.159,46.012,352.315,96.972,872.231,6.912,351.686,275.669,305.252,397.122
2018-07-16 18:00:00,143.709,90.625,293.692,15.483,394.886,41.547,299.197,84.077,760.641,6.314,313.312,243.047,271.582,350.581
2018-07-16 19:00:00,118.266,75.942,242.985,13.05,327.785,35.685,265.731,74.125,632.631,5.258,261.053,202.379,224.678,316.646
2018-07-16 20:00:00,97.525,55.437,195.879,11.17,272.47,31.473,227.385,63.005,537.82,4.474,217.834,166.342,196.506,288.129
2018-07-16 21:00:00,81.927,42.732,161.839,9.731,229.684,26.707,195.422,54.137,466.65,3.644,177.222,138.15,187.073,255.938
2018-07-16 22:00:00,67.237,35.295,132.962,7.911,201.024,21.367,162.698,44.717,384.813,2.88,141.968,114.765,190.578,224.325
2018-07-16 23:00:00,55.102,29.466,110.139,6.69,183.589,17.777,136.842,37.413,329.576,2.306,125.904,96.33,168.946,191.592
2018-07-17 00:00:00,45.175,24.83,92.184,5.74,170.14,14.377,113.511,31.649,286.213,1.84,112.831,81.072,154.851,163.732
2018-07-17 01:00:00,39.819,22.192,81.669,4.813,156.081,11.883,97.654,26.927,258.561,1.486,96.785,73.514,148.998,143.646
2018-07-17 02:00:00,37.585,20.799,78.014,4.133,158.044,10.553,88.35,23.738,242.66,1.197,105.459,68.012,151.023,130.016
2018-07-17 03:00:00,36.229,19.06,74.67,3.29,154.842,9.574,83.578,21.151,237.989,1.084,97.741,64.487,157.564,120.074
2018-07-17 04:00:00,35.864,18.042,78.33,3.05,158.464,9.007,86.582,20.34,246.051,1.047,97.018,65.708,169.072,119.442
2018-07-17 05:00:00,42.141,21.173,97.819,3.827,188.928,9.061,105.72,24.589,315.978,1.359,124.942,80.929,221.268,140.79
2018-07-17 06:00:00,58.702,28.624,143.803,5.854,251.522,10.909,157.477,34.633,413.73,2.284,161.367,116.585,324.017,185.683
2018-07-17 07:00:00,80.962,39.923,196.072,8.128,348.262,12.837,214.704,49.747,579.361,3.069,233.484,167.166,402.465,255.622
2018-07-17 08:00:00,104.323,46.631,238.719,10.074,432.987,17.561,274.249,65.429,804.174,4.063,310.686,217.844,496.179,342.7
2018-07-17 09:00:00,119.652,39.3,286.304,11.25,531.581,22.317,321.757,78.336,1008.767,5.069,373.393,250.292,585.54,414.724
2018-07-17 10:00:00,134.098,32.115,325.321,12.423,611.476,19.424,363.075,90.069,1178.394,5.557,422.795,279.876,629.058,466.933
2018-07-17 11:00:00,151.444,29.375,351.668,13.615,610.43,14.665,348.642,88.183,1192.607,5.945,446.789,306.404,674.203,464.397
2018-07-17 12:00:00,163.19,29.237,369.869,14.737,463.983,13.913,266.526,65.466,964.629,6.29,447.824,318.149,701.109,383.568
2018-07-17 13:00:00,170.928,27.834,351.031,15.658,339.999,13.617,177.028,42.233,599.202,6.593,387.61,310.922,550.828,320.412
2018-07-17 14:00:00,167.749,25.156,339.395,16.74,296.369,12.658,151.354,35.91,525.521,6.897,264.788,298.943,351.922,263.996
2018-07-17 15:00:00,153.595,25.393,328.486,17.862,260.317,11.812,133.939,31.652,484.314,7.613,225.113,280.071,293.464,209.273
2018-07-17 16:00:00,137.466,28.878,288.946,17.867,228.818,11.342,122.29,28.936,426.309,7.74,183.559,255.621,251.184,167.049
2018-07-17 17:00:00,126.049,30.207,224.594,15.777,200.486,10.844,108.997,25.503,374.274,7.37,135.363,217.849,217.602,144.086
2018-07-17 18:00:00,103.662,29.739,166.701,13.687,180.167,10.196,93.585,22.779,329.466,6.524,121.961,176.661,192.677,126.412
2018-07-17 19:00:00,82.94,28.267,145.873,12.028,164.576,9.694,88.114,21.079,291.82,5.465,125.82,143.494,190.584,111.629
2018-07-17 20:00:00,70.636,25.327,124.131,10.474,153.059,9.817,79.033,19.625,254.008,4.844,119.3,126.735,182.37,102.171
2018-07-17 21:00:00,58.28,22.488,105.695,8.872,139.652,9.258,71.621,17.931,223.413,4.156,109.169,106.241,167.852,91.707
2018-07-17 22:00:00,46.843,16.868,88.712,7.204,123.723,8.135,62.396,15.444,185.982,3.458,87.379,86.085,151.341,75.199
2018-07-17 23:00:00,37.032,12.097,74.159,6.069,108.219,6.587,53.407,12.924,157.399,2.845,69.302,70.549,134.753,69.787
2018-07-18 00:00:00,30.986,8.425,63.336,4.949,94.886,5.027,48.102,11.23,142.427,2.39,65.374,59.359,123.78,69.904
2018-07-18 01:00:00,27.962,6.058,55.772,4.045,89.046,4.749,41.316,9.77,128.429,1.976,50.878,52.367,120.018,64.669
2018-07-18 02:00:00,25.295,4.695,52.254,3.33,88.392,4.551,34.906,8.681,117.327,1.438,51.849,47.672,126.513,61.749
2018-07-18 03:00:00,23.11,3.719,49.295,2.545,89.931,3.897,31.299,7.848,114.61,1.24,54.412,44.106,134.111,56.69
2018-07-18 04:00:00,22.673,3.148,52.366,2.09,91.177,3.452,32.33,7.018,119.464,1.144,54.019,46.078,145.323,48.727
2018-07-18 05:00:00,24.88,4.725,63.817,2.293,116.613,4.469,45.685,10.518,164.595,1.357,79.304,54.282,173.909,59.644
2018-07-18 06:00:00,33.617,8.214,86.293,2.99,149.488,6.722,80.221,17.356,228.9,1.583,104.532,76.201,237.712,84.949
2018-07-18 07:00:00,51.255,13.547,127.823,3.574,193.36,10.722,113.496,24.081,292.975,1.903,116.952,101.437,274.58,107.072
2018-07-18 08:00:00,77.786,20.992,168.568,4.575,243.108,14.118,142.067,29.709,363.433,2.736,163.895,129.849,324.611,118.976
2018-07-18 09:00:00,93.042,27.213,203.51,6.615,296.968,19.27,174.221,40.22,451.922,3.733,201.31,160.585,374.478,161.258
2018-07-18 10:00:00,103.187,35.225,239.126,9.449,331.143,21.963,202.673,48.117,557.531,3.974,232.669,196.041,392.707,203.289
2018-07-18 11:00:00,110.052,40.715,260.886,11.227,359.054,23.623,219.042,54.273,634.004,5.045,257.048,221.275,398.199,221.86
2018-07-18 12:00:00,117.178,46.918,277.096,12.841,373.444,26.392,235.826,59.189,684.537,6.179,280.516,234.239,391.751,244.676
2018-07-18 13:00:00,123.143,51.492,291.139,14.341,389.843,29.32,250.209,66.064,736.785,6.664,302.28,243.661,399.579,253.911
