timestamp,9whpkt,9w4bv7,9tvty9,9w5nww,9wt86c,9wns8m,9wjg3n,9tu00c,9tvbdk,9tffjw,9wjqre,9wq5uz,9tdtmq,9ty6wf,9tvpbq,9wkkhc,9terh5,9w742t,9wmksq,9tuc99,9wnrex,9wkpsn,9wn3t1,9w7gpb,9w6zxn,9wm3z4,9wkdh9,9tgu2v,9w5cqe,9wsbh4,9whsw6,9wqrt6,9whj98
2018-02-10 00:00:00,12.588,0.011,0.903,0.276,8.89,8.708,0.118,3.115,1.767,1.099,0.654,1.685,0.382,2.639,3.427,1.292,0.077,2.294,0.007,3.356,1.439,1.223,1.451,2.082,8.018,2.381,6.404,0.108,0.34,2.365,0.619,8.472,1.629
2018-02-10 01:00:00,17.922,0.068,1.739,0.671,10.358,13.913,0.251,4.612,2.774,1.479,0.831,1.899,0.613,4.625,3.943,1.678,0.374,3.511,0.008,4.317,3.204,1.426,2.582,3.018,9.373,2.643,8.653,0.318,0.545,2.961,1.062,9.946,2.518
2018-02-10 02:00:00,24.012,0.102,2.144,0.91,11.862,21.17,0.532,6.21,3.883,2.099,0.94,1.992,0.812,7.2,4.46,2.208,0.748,4.396,0.011,5.755,6.424,1.73,4.746,3.717,12.205,3.32,12.807,0.582,0.758,3.714,1.364,9.287,3.477
2018-02-10 03:00:00,31.906,0.047,2.54,1.153,14.596,26.156,0.953,8.39,4.533,2.653,1.355,2.063,0.962,9.454,4.942,2.437,1.113,5.428,0.017,7.364,9.637,1.719,7.017,4.823,13.215,3.397,13.662,0.834,0.93,4.514,1.064,6.988,4.154
2018-02-10 04:00:00,39.36,0.024,3.343,1.23,17.632,33.808,1.273,11.59,5.193,3.658,1.776,1.643,1.55,12.679,6.192,2.562,1.723,5.614,0.027,9.524,10.254,1.709,8.756,6.086,13.75,4.09,13.387,1.244,1.091,5.046,1.029,7.122,4.792
2018-02-10 05:00:00,44.086,0.096,6.11,1.404,21.719,40.103,1.591,14.015,5.612,4.4,2.561,2.109,3.121,16.772,7.776,2.669,2.033,6.12,0.036,12.588,10.646,1.773,11.635,10.51,14.36,3.746,13.293,1.365,1.36,5.83,1.014,7.666,5.489
2018-02-10 06:00:00,49.381,0.215,10.917,1.473,25.09,45.093,2.022,15.424,8.884,4.696,2.786,2.164,4.0,17.921,8.716,2.762,2.398,8.247,0.041,14.838,14.665,1.887,17.233,12.923,16.314,3.89,14.012,2.704,2.359,6.5,1.04,7.493,7.182
2018-02-10 07:00:00,54.419,0.271,16.767,1.567,24.059,49.48,4.316,17.232,16.182,5.414,3.032,2.538,3.434,28.193,9.294,2.699,4.513,9.46,0.049,16.237,16.591,1.999,19.831,12.717,18.938,4.476,14.376,3.377,4.601,6.357,1.117,8.008,7.411
2018-02-10 08:00:00,67.563,0.495,23.558,2.028,26.979,50.293,6.538,26.339,25.807,5.194,4.312,2.448,2.843,34.349,12.343,3.224,5.114,10.143,0.06,20.509,20.908,2.395,20.089,12.646,21.053,5.203,17.203,3.146,5.4,6.285,1.165,8.429,6.971
2018-02-10 09:00:00,60.206,0.44,28.07,1.895,25.006,48.688,5.597,30.246,34.32,4.621,4.178,2.578,2.465,31.088,12.039,3.237,4.763,10.413,0.061,21.527,20.148,2.367,18.292,11.487,22.069,5.156,16.945,3.888,4.243,7.15,1.126,8.875,6.533
2018-02-10 10:00:00,46.402,0.367,29.174,1.812,18.624,45.117,4.822,26.04,36.474,4.334,3.875,2.441,2.095,23.791,10.817,3.422,3.792,8.073,0.054,17.558,17.238,1.946,16.327,8.915,18.847,5.072,13.418,3.585,3.283,5.107,0.917,9.048,4.985
2018-02-10 11:00:00,31.344,0.144,26.319,1.166,13.069,40.617,4.03,17.485,31.437,2.909,2.962,2.286,1.701,15.44,7.042,1.753,2.254,4.735,0.041,10.837,15.299,1.441,13.923,6.551,14.822,4.012,7.948,2.101,1.836,2.73,0.598,9.225,3.49
2018-02-10 12:00:00,14.903,0.311,24.55,0.518,8.175,37.649,2.974,9.397,31.781,1.355,2.078,2.27,1.293,8.304,3.873,0.535,0.828,3.247,0.025,7.118,12.828,1.062,20.716,3.933,10.77,3.305,4.878,0.76,0.516,1.835,1.215,12.486,1.747
2018-02-10 13:00:00,6.579,0.238,19.917,0.285,5.381,30.251,1.863,3.977,28.102,0.502,1.231,2.247,0.671,4.176,1.862,0.051,0.142,2.227,0.018,3.304,11.617,0.67,18.753,1.872,8.381,2.232,2.93,0.22,0.054,1.548,1.008,12.784,0.984
2018-02-10 14:00:00,4.055,0.116,16.391,0.258,4.165,22.026,1.077,1.555,21.907,0.032,0.549,2.531,0.293,2.049,0.728,0.01,0.008,1.561,0.01,1.167,8.75,0.388,11.582,0.629,5.974,1.942,2.072,0.08,0.018,0.993,0.538,11.11,0.454
2018-02-10 15:00:00,2.147,0.05,11.965,0.219,3.515,14.999,0.587,0.55,15.551,0.004,0.419,2.35,0.168,1.16,0.346,0.007,0.004,0.778,0.007,0.582,6.324,0.386,7.477,0.171,5.043,1.742,1.458,0.017,0.017,0.823,0.327,9.902,0.121
2018-02-10 16:00:00,1.274,0.022,6.475,0.177,3.322,9.861,0.425,0.132,9.09,0.002,0.333,2.016,0.062,1.172,0.303,0.004,0.003,0.26,0.007,0.472,4.357,0.254,4.468,0.04,4.714,1.361,0.919,0.0,0.033,0.703,0.158,9.537,0.047
2018-02-10 17:00:00,0.802,0.005,2.925,0.137,3.765,6.86,0.384,0.02,4.716,0.002,0.217,1.961,0.013,1.719,0.248,0.001,0.004,0.151,0.004,0.46,3.211,0.151,2.757,0.017,4.965,0.96,0.755,0.0,0.034,0.561,0.096,9.084,0.004
2018-02-10 18:00:00,0.7,0.005,1.748,0.131,4.657,7.79,0.447,0.031,3.932,0.002,0.413,1.965,0.0,2.365,0.226,0.001,0.004,0.165,0.007,0.568,3.353,0.163,3.372,0.015,6.05,1.173,0.433,0.0,0.075,0.633,0.109,9.319,0.003
2018-02-10 19:00:00,1.156,0.006,1.924,0.19,4.877,10.126,0.596,0.107,5.318,0.003,1.136,2.563,0.0,3.708,0.583,0.001,0.004,0.202,0.013,0.555,4.7,0.134,4.515,0.021,7.273,2.478,0.665,0.0,0.065,0.665,0.079,10.241,0.005
2018-02-10 20:00:00,2.423,0.009,3.506,0.372,5.882,15.283,1.005,0.574,8.34,0.005,1.838,2.449,0.0,5.873,1.714,0.006,0.004,0.577,0.017,0.745,6.043,0.282,4.872,0.218,10.601,3.876,1.364,0.001,0.066,1.024,0.157,10.46,0.015
2018-02-10 21:00:00,5.224,0.011,5.168,0.488,7.537,24.627,1.768,1.671,12.011,0.007,2.652,2.378,0.0,8.084,2.819,0.042,0.005,0.924,0.029,0.832,8.02,0.547,6.889,0.759,12.94,5.095,2.745,0.0,0.056,2.05,0.201,11.513,0.102
2018-02-10 22:00:00,6.713,0.022,4.842,0.503,8.916,36.032,2.356,2.327,14.468,0.011,3.144,2.438,0.0,8.639,3.11,0.307,0.009,1.72,0.037,0.935,12.079,0.721,11.289,0.896,13.766,5.549,3.772,0.0,0.066,2.58,0.233,11.739,0.152
2018-02-10 23:00:00,10.974,0.139,5.835,0.363,9.508,40.532,1.469,1.15,15.581,0.069,2.617,2.336,0.024,10.651,2.846,0.739,0.023,2.461,0.04,1.171,13.773,1.041,14.679,1.707,14.57,6.427,4.896,0.003,0.307,3.044,1.137,11.741,1.024
2018-02-11 00:00:00,21.234,0.286,9.332,0.905,11.795,45.255,1.598,1.402,15.724,0.308,3.323,2.555,0.151,12.975,3.824,1.202,0.029,4.069,0.045,1.48,14.082,1.242,16.529,3.257,15.353,7.064,6.032,0.01,0.698,3.424,1.987,12.024,2.404
2018-02-11 01:00:00,28.577,0.395,14.843,1.277,14.443,47.689,2.026,2.054,16.216,0.601,3.859,2.566,0.326,17.467,4.166,1.428,0.084,5.598,0.05,2.427,14.457,1.348,18.204,4.167,17.381,7.358,7.605,0.053,0.845,4.193,2.516,11.491,3.27
2018-02-11 02:00:00,40.066,0.473,22.889,1.612,15.244,49.703,2.332,2.387,20.134,0.903,4.045,2.531,0.493,22.332,6.841,1.911,0.184,6.886,0.056,3.478,15.411,1.722,19.267,5.476,19.822,7.59,10.798,0.133,1.166,4.691,3.014,10.268,4.423
2018-02-11 03:00:00,49.687,0.272,28.033,1.888,16.577,48.029,2.511,2.918,32.539,1.182,3.783,2.563,0.614,30.871,10.976,2.271,0.349,8.218,0.055,3.552,14.509,1.714,13.892,6.988,20.206,6.781,12.617,0.242,1.434,5.091,2.412,7.001,5.259
2018-02-11 04:00:00,55.926,0.363,30.317,1.932,18.308,48.034,2.589,4.164,44.95,1.551,3.705,2.443,1.052,36.981,14.558,3.074,0.785,9.716,0.057,4.275,13.178,2.145,13.989,7.914,19.648,6.647,15.78,0.406,1.518,5.23,2.25,6.845,5.898
2018-02-11 05:00:00,62.469,0.618,31.39,2.117,23.118,47.215,2.592,4.613,45.854,2.083,4.294,2.356,1.996,37.1,19.533,4.362,1.015,12.889,0.059,6.435,13.136,2.831,15.842,12.657,21.636,5.723,19.99,0.348,1.889,6.258,2.435,7.325,6.86
2018-02-11 06:00:00,70.245,1.254,33.675,2.236,27.498,48.188,2.531,6.251,51.657,2.19,4.711,2.49,2.399,38.995,22.981,5.045,1.084,18.621,0.064,9.267,14.669,3.029,19.608,15.664,23.829,5.867,22.073,0.998,3.152,7.217,2.617,7.783,9.034
2018-02-11 07:00:00,87.415,1.758,37.793,3.033,29.99,50.853,4.442,10.624,54.276,2.81,4.87,2.838,2.153,48.796,24.859,5.625,2.049,23.259,0.077,12.683,14.82,3.304,22.01,16.989,26.729,6.329,25.482,1.455,6.208,7.821,2.717,8.199,10.319
2018-02-11 08:00:00,113.334,1.924,41.099,3.64,35.213,51.055,6.34,19.189,58.87,3.249,5.712,2.252,1.807,49.559,31.379,6.504,2.631,25.743,0.076,15.508,20.553,3.832,20.801,19.57,28.807,6.617,28.425,1.546,7.774,8.718,2.85,8.089,10.557
2018-02-11 09:00:00,116.639,2.066,39.804,3.723,34.27,47.87,5.34,21.591,62.962,3.325,5.668,2.217,1.157,42.245,32.029,6.645,2.781,26.785,0.073,16.76,21.063,3.846,19.086,19.854,29.296,6.496,28.705,1.944,6.977,9.669,2.873,8.164,10.302
2018-02-11 10:00:00,109.623,2.014,36.69,4.287,28.629,42.308,4.351,20.133,58.601,3.087,5.314,1.764,0.786,34.748,29.279,7.338,2.665,24.979,0.07,16.102,16.983,3.212,16.548,18.039,26.72,6.128,23.983,1.788,6.091,7.931,2.867,6.924,10.176
2018-02-11 11:00:00,83.532,1.555,29.136,2.921,21.529,35.601,3.099,18.125,45.984,2.174,3.969,1.383,1.279,27.631,23.204,5.682,1.486,20.622,0.057,13.688,13.351,2.887,12.056,14.315,21.921,5.238,20.331,1.059,4.828,5.191,2.732,5.502,8.476
2018-02-11 12:00:00,57.897,1.997,21.963,2.034,15.168,29.693,1.8,14.463,38.318,1.593,3.75,0.991,1.354,19.795,17.064,3.645,0.691,16.831,0.047,9.714,10.033,2.435,17.509,10.793,16.998,5.681,15.838,0.549,3.024,4.105,3.642,6.581,6.023
2018-02-11 13:00:00,44.201,1.543,13.519,1.95,11.559,20.628,0.816,9.702,27.696,0.655,3.374,0.779,0.682,15.433,12.472,2.445,0.224,14.002,0.051,4.894,8.219,2.077,14.172,8.436,13.772,5.209,13.115,0.277,2.07,3.268,2.98,4.853,5.086
2018-02-11 14:00:00,33.741,0.837,7.877,1.543,9.192,14.036,0.413,5.725,20.112,0.129,3.069,0.966,0.323,11.765,8.628,1.637,0.025,10.213,0.046,2.347,6.081,1.422,7.224,5.871,9.551,5.91,11.423,0.186,1.622,2.546,2.201,2.497,3.616
2018-02-11 15:00:00,21.301,0.513,4.253,1.108,6.81,8.373,0.296,3.891,12.88,0.013,2.473,0.866,0.241,8.3,6.424,1.168,0.01,6.683,0.035,0.848,3.917,1.146,3.642,3.361,6.818,5.682,9.341,0.034,1.216,1.647,1.852,1.55,2.222
2018-02-11 16:00:00,13.171,0.265,2.323,0.887,5.423,5.037,0.235,2.651,7.751,0.005,1.994,0.645,0.151,6.772,4.55,0.643,0.006,3.587,0.029,0.722,2.214,0.93,2.324,1.766,4.503,4.576,6.862,0.0,0.703,1.226,1.269,1.142,1.375
2018-02-11 17:00:00,8.673,0.161,1.513,0.793,4.769,3.176,0.215,2.497,5.56,0.004,1.795,0.619,0.153,6.55,3.612,0.381,0.006,1.747,0.025,0.727,1.13,0.701,1.733,0.975,3.12,3.947,5.324,0.0,0.285,0.884,0.683,1.251,0.485
2018-02-11 18:00:00,5.183,0.094,1.631,0.662,4.97,2.952,0.26,2.794,6.028,0.004,1.638,0.672,0.051,6.64,3.849,0.353,0.006,0.944,0.024,0.861,0.844,0.498,1.768,0.651,2.595,3.694,4.318,0.0,0.213,0.724,0.498,1.722,0.273
2018-02-11 19:00:00,7.199,0.06,2.206,0.72,6.725,3.897,0.402,4.02,6.968,0.011,1.734,0.814,0.0,8.573,5.361,0.392,0.01,0.923,0.021,1.551,1.463,0.631,2.139,0.904,2.818,4.02,4.395,0.0,0.137,0.971,0.472,1.998,0.333
2018-02-11 20:00:00,11.873,0.071,4.634,0.878,10.219,7.846,0.74,7.142,10.121,0.035,2.334,0.941,0.004,11.861,8.604,0.989,0.032,1.892,0.027,2.973,3.025,1.021,2.933,1.729,4.688,4.742,7.133,0.022,0.088,2.145,0.604,3.333,0.521
2018-02-11 21:00:00,20.232,0.014,7.535,1.214,12.585,12.397,1.024,11.034,14.823,0.098,2.731,1.046,0.045,15.764,12.077,2.22,0.036,2.575,0.035,4.723,3.824,1.591,4.181,2.881,7.234,5.325,10.899,0.015,0.326,3.348,1.17,5.064,1.03
2018-02-11 22:00:00,28.041,0.028,10.078,1.805,17.541,17.925,1.242,14.671,21.03,0.409,3.132,1.163,0.257,17.151,14.588,3.708,0.045,3.544,0.039,7.023,5.698,2.084,5.787,3.593,10.039,5.67,14.596,0.024,0.758,4.938,1.813,6.088,2.002
2018-02-11 23:00:00,29.378,0.21,13.372,1.515,20.079,22.215,0.586,13.741,25.143,0.782,3.116,1.286,0.429,19.13,13.855,4.491,0.077,4.978,0.043,8.759,6.448,2.107,6.882,4.262,12.866,6.44,16.813,0.126,0.877,6.446,2.391,6.973,3.288
2018-02-12 00:00:00,36.168,0.424,17.66,1.773,23.025,27.179,0.594,17.046,28.665,1.296,3.743,1.401,0.622,23.048,15.793,5.383,0.333,7.039,0.049,12.247,7.52,2.361,8.546,5.48,14.648,7.113,20.331,0.378,1.08,6.743,2.764,7.501,4.393
2018-02-12 01:00:00,42.904,0.892,21.632,1.503,26.104,30.336,0.768,20.38,32.075,2.076,3.958,1.501,0.875,26.363,15.881,4.394,0.963,9.022,0.053,14.417,8.997,2.617,10.69,6.728,17.097,7.537,22.724,0.443,1.194,7.509,3.115,7.898,5.152
2018-02-12 02:00:00,55.863,1.272,23.986,2.002,27.624,32.521,0.911,22.054,34.243,3.113,4.153,1.662,1.129,28.245,17.473,4.541,1.48,9.707,0.061,16.63,10.375,2.867,12.197,8.731,18.416,7.869,25.734,1.092,1.473,8.538,3.32,8.012,6.737
2018-02-12 03:00:00,67.28,1.162,23.61,2.471,29.193,34.988,1.099,25.833,34.298,3.843,3.731,1.828,1.345,31.144,18.306,5.212,2.082,10.767,0.058,19.475,10.138,3.255,8.849,10.996,17.56,6.884,29.081,1.606,1.845,8.79,2.368,5.703,7.92
2018-02-12 04:00:00,76.687,1.253,25.627,2.544,29.491,35.559,1.353,31.458,37.58,4.653,3.804,1.801,1.875,32.8,19.296,5.416,2.661,10.266,0.061,25.786,9.27,3.105,8.888,12.147,16.334,6.976,28.759,2.015,2.095,8.438,2.083,5.504,8.516
2018-02-12 05:00:00,82.897,1.418,27.527,2.751,31.182,35.855,1.375,34.886,41.696,5.875,4.494,1.869,3.724,34.124,20.764,5.389,3.276,10.437,0.064,31.172,9.151,2.841,10.776,17.313,16.694,6.147,25.887,2.334,2.803,8.409,2.211,6.459,9.424
2018-02-12 06:00:00,92.442,1.98,30.878,2.888,32.886,34.754,1.228,36.705,47.856,6.569,4.261,2.193,4.95,35.241,21.396,5.143,4.111,12.083,0.06,35.742,10.419,3.003,13.141,20.197,16.376,5.806,23.85,3.72,4.667,8.14,2.458,7.618,11.197
2018-02-12 07:00:00,104.058,2.112,35.955,3.328,31.877,36.919,3.251,41.77,49.761,8.289,3.685,2.393,4.407,42.686,21.947,4.908,6.705,12.245,0.07,40.578,10.92,3.011,12.664,16.986,16.817,5.993,23.872,4.386,7.414,8.01,2.674,7.583,12.157
2018-02-12 08:00:00,122.505,1.932,39.334,4.351,31.737,40.804,5.315,50.467,50.369,7.414,4.774,2.229,3.92,44.949,27.174,5.427,7.658,11.734,0.076,45.475,15.846,3.606,11.098,18.424,17.427,6.224,26.94,4.354,7.876,7.717,2.905,7.401,11.677
2018-02-12 09:00:00,116.677,2.111,38.439,4.167,28.786,38.972,2.804,51.909,48.067,6.654,4.906,2.06,3.746,36.411,27.342,5.302,7.092,10.012,0.065,42.765,16.126,3.273,10.199,17.486,18.785,6.326,25.944,6.445,4.719,7.713,2.972,7.049,10.639
2018-02-12 10:00:00,100.093,1.93,30.824,3.078,27.07,29.282,1.202,44.144,43.153,4.794,4.309,1.794,2.916,27.412,24.397,7.142,5.133,8.604,0.048,32.239,11.555,2.683,8.228,14.717,19.184,5.913,25.804,5.324,3.187,7.407,2.705,6.571,9.44
2018-02-12 11:00:00,75.979,1.486,20.913,1.577,24.421,22.805,0.693,29.793,31.583,3.006,3.227,1.741,2.227,19.953,18.984,6.374,3.372,7.671,0.04,18.09,9.059,2.373,6.027,11.787,18.445,5.252,22.358,3.158,2.428,5.498,2.235,6.292,7.537
2018-02-12 12:00:00,45.502,1.77,15.431,0.828,20.377,19.742,0.414,18.122,28.44,1.876,2.873,1.544,1.689,12.222,13.43,4.329,1.621,6.29,0.032,9.384,7.054,2.239,10.686,7.759,16.0,5.394,18.729,1.086,1.417,4.976,2.921,8.381,5.123
2018-02-12 13:00:00,27.026,1.097,10.579,0.641,15.99,15.471,0.242,9.181,24.736,0.897,2.374,1.441,1.066,7.735,9.414,2.899,0.735,5.92,0.028,4.333,6.729,1.903,6.32,4.645,15.622,4.694,15.257,0.467,1.086,4.457,1.891,7.215,3.316
2018-02-12 14:00:00,20.067,0.384,7.745,0.401,12.818,12.952,0.16,4.144,20.088,0.167,1.831,1.438,0.507,4.824,6.852,2.108,0.082,4.707,0.026,1.946,5.1,1.557,3.825,2.711,12.83,4.871,14.49,0.465,0.804,4.003,1.059,4.874,1.716
2018-02-12 15:00:00,14.631,0.206,5.221,0.278,9.556,9.216,0.132,2.447,14.975,0.008,1.483,1.211,0.352,2.923,5.071,1.311,0.044,3.277,0.02,0.802,3.429,1.146,4.886,4.112,10.524,4.178,10.573,0.209,0.581,3.103,0.847,3.364,0.985
2018-02-12 16:00:00,11.774,0.204,2.898,0.35,9.212,7.517,0.121,1.849,10.654,0.041,1.076,0.948,0.233,2.011,3.123,1.062,0.008,2.762,0.015,0.635,2.583,1.224,4.589,3.53,9.411,3.191,8.766,0.011,0.395,2.673,0.619,2.576,0.761
2018-02-12 17:00:00,11.074,0.174,1.955,0.241,9.11,6.299,0.136,1.48,11.588,0.017,0.859,0.898,0.093,1.834,2.597,1.114,0.004,2.639,0.013,1.033,2.144,1.133,3.817,2.509,9.266,2.756,8.558,0.0,0.804,2.858,0.487,2.409,0.473
2018-02-12 18:00:00,13.477,0.121,2.099,0.805,8.276,6.947,0.191,2.287,11.066,0.003,0.846,0.924,0.021,2.674,2.5,1.414,0.004,2.484,0.018,1.159,2.284,1.866,3.627,2.314,10.143,2.805,8.835,0.0,0.895,2.629,0.51,2.773,0.388
2018-02-12 19:00:00,18.307,0.021,2.866,0.936,7.91,8.183,0.304,2.609,9.643,0.006,1.202,1.078,0.0,3.947,3.617,1.771,0.004,2.595,0.018,1.336,2.741,2.295,3.839,2.989,9.189,3.19,10.315,0.0,0.793,2.952,0.396,3.236,0.64
2018-02-12 20:00:00,20.279,0.023,3.266,0.963,8.868,11.069,0.606,3.729,11.16,0.024,1.568,1.035,0.002,4.794,6.729,2.603,0.006,2.951,0.018,1.791,3.832,2.582,4.045,3.235,9.797,4.023,13.078,0.023,0.918,3.339,0.482,3.683,0.977
2018-02-12 21:00:00,22.99,0.027,4.908,0.955,10.776,13.892,0.908,5.11,13.937,0.054,1.96,1.014,0.001,6.608,9.964,2.895,0.046,2.425,0.023,2.013,3.793,2.659,4.404,2.817,11.629,4.693,15.003,0.0,0.885,3.936,1.496,4.667,1.299
2018-02-12 22:00:00,21.258,0.264,7.141,0.933,12.078,17.142,0.919,6.328,16.81,0.592,2.408,1.108,0.052,8.446,12.692,3.106,0.075,2.498,0.026,3.233,4.779,2.379,5.102,2.34,12.681,4.976,14.59,0.011,0.668,4.195,1.886,5.222,1.511
2018-02-12 23:00:00,16.612,0.385,9.629,0.388,12.592,19.448,0.393,5.502,18.108,0.903,1.955,1.18,0.256,9.498,13.663,3.195,0.103,3.723,0.029,4.497,6.33,1.966,5.739,2.365,14.358,5.43,14.371,0.123,0.457,4.512,2.209,5.672,1.895
2018-02-13 00:00:00,16.603,0.472,15.776,0.365,14.313,24.848,0.439,6.215,19.544,1.107,2.4,1.264,0.442,11.849,13.204,3.516,0.184,4.246,0.033,6.089,7.272,2.081,6.527,2.567,14.563,5.907,17.084,0.261,0.548,4.184,2.444,6.42,2.344
2018-02-13 01:00:00,19.986,0.71,18.099,0.675,15.554,29.657,0.58,7.958,22.004,1.458,2.817,1.417,0.664,13.48,13.258,2.861,0.537,4.661,0.04,7.523,8.365,2.093,8.426,3.03,14.245,6.486,18.021,0.409,0.631,4.477,2.653,7.49,2.66
2018-02-13 02:00:00,20.847,1.026,19.965,0.717,15.596,30.468,0.758,10.652,28.04,2.327,3.278,1.546,0.86,15.834,14.663,2.562,0.915,5.479,0.048,9.263,9.548,2.06,10.356,3.14,14.945,6.989,17.033,0.847,0.496,4.99,2.838,7.262,2.877
2018-02-13 03:00:00,23.054,0.913,21.112,0.742,16.486,29.39,1.006,14.743,30.648,2.954,3.24,1.698,1.013,21.656,15.682,2.68,1.298,6.397,0.05,11.071,9.706,2.065,8.365,3.617,14.363,6.395,17.21,1.145,0.497,5.264,2.113,4.813,3.161
2018-02-13 04:00:00,28.581,0.974,22.457,0.822,17.919,31.684,1.127,19.889,33.295,3.743,3.353,1.597,1.556,24.847,16.535,2.823,1.672,6.19,0.055,13.958,8.461,2.113,8.07,4.275,13.144,6.543,18.156,1.463,0.723,5.309,1.969,4.658,3.561
2018-02-13 05:00:00,34.802,1.135,23.875,0.982,19.943,33.318,1.305,23.716,37.115,4.906,4.185,1.552,3.247,27.597,17.43,3.35,2.273,6.407,0.063,18.475,8.802,2.314,10.45,8.824,13.31,5.898,19.249,1.695,1.016,5.454,2.176,5.179,4.357
2018-02-13 06:00:00,46.528,1.669,30.182,1.075,23.593,35.219,1.51,23.958,45.362,5.475,4.234,1.582,4.314,30.772,17.453,3.927,3.206,8.46,0.058,21.259,11.201,2.553,14.534,11.689,13.714,5.598,20.287,3.086,2.292,5.903,2.348,5.41,6.481
2018-02-13 07:00:00,60.902,1.882,33.958,1.861,25.559,39.614,3.622,26.178,48.542,6.934,3.65,1.874,3.805,36.188,16.063,4.564,5.634,9.542,0.066,23.304,12.075,2.758,13.916,9.914,15.236,5.722,21.828,3.871,4.82,6.449,2.468,5.338,7.768
2018-02-13 08:00:00,80.376,2.017,38.591,3.118,29.354,42.555,5.522,35.272,49.458,6.526,4.102,1.858,3.46,38.355,19.188,5.128,7.03,9.896,0.071,27.238,15.841,3.466,11.202,10.821,15.588,5.847,24.631,3.757,5.966,7.083,2.431,5.537,7.609
2018-02-13 09:00:00,80.904,2.196,36.279,3.31,26.547,40.077,2.933,37.771,47.045,6.143,4.008,1.71,3.3,27.931,17.091,5.179,6.565,8.637,0.058,28.737,16.065,3.394,10.141,11.231,16.03,5.714,24.331,5.855,2.766,6.586,2.218,5.289,6.987
2018-02-13 10:00:00,70.437,1.97,29.342,2.171,19.974,30.996,1.33,29.379,39.392,4.246,2.876,1.411,2.274,18.927,12.839,5.64,4.638,6.947,0.039,21.449,11.909,1.873,8.417,10.614,15.497,4.367,18.958,4.427,2.429,4.918,1.739,4.137,6.825
2018-02-13 11:00:00,51.445,1.123,17.853,0.966,14.706,19.642,0.544,18.333,25.706,2.696,1.869,1.059,1.52,11.251,8.952,2.962,2.756,5.215,0.026,10.229,7.727,1.024,5.253,8.208,11.426,3.502,11.644,2.789,1.794,2.609,1.041,3.333,5.413
2018-02-13 12:00:00,32.266,1.54,10.194,0.699,9.133,14.704,0.248,9.362,22.681,1.463,1.184,0.826,1.586,5.171,4.356,0.762,1.235,3.486,0.016,4.582,5.284,0.646,4.412,5.642,7.18,3.334,6.993,0.908,1.118,1.496,1.624,4.487,3.812
2018-02-13 13:00:00,16.516,1.163,5.542,0.464,4.571,9.01,0.111,3.484,16.509,0.485,0.607,0.446,0.782,2.07,2.222,0.143,0.367,2.964,0.012,1.287,4.559,0.526,3.378,2.901,5.797,2.524,4.239,0.236,0.637,1.164,1.306,2.587,2.363
2018-02-13 14:00:00,9.691,0.252,3.117,0.287,2.518,5.676,0.028,1.267,9.275,0.051,0.322,0.235,0.333,0.878,1.35,0.119,0.022,1.901,0.012,0.397,2.412,0.378,2.207,1.109,3.356,2.657,3.066,0.179,0.339,0.798,0.768,0.589,1.226
2018-02-13 15:00:00,4.288,0.051,0.998,0.16,1.959,2.433,0.01,0.553,4.413,0.005,0.232,0.238,0.204,0.47,0.729,0.033,0.022,0.999,0.007,0.11,0.965,0.258,2.087,2.276,1.768,2.169,1.867,0.036,0.121,0.458,0.511,0.023,0.331
2018-02-13 16:00:00,2.056,0.005,0.313,0.122,1.271,0.696,0.006,0.274,1.987,0.062,0.101,0.303,0.04,0.255,0.443,0.001,0.004,0.732,0.005,0.097,0.404,0.181,1.607,1.217,0.942,1.413,1.071,0.0,0.021,0.279,0.31,0.03,0.133
2018-02-13 17:00:00,1.19,0.003,0.2,0.006,1.012,0.321,0.003,0.149,1.712,0.031,0.081,0.24,0.0,0.166,0.274,0.005,0.004,0.392,0.003,0.113,0.077,0.176,0.773,0.175,0.369,0.966,0.953,0.0,0.398,0.337,0.128,0.049,0.046
2018-02-13 18:00:00,0.625,0.003,0.003,0.323,1.5,0.579,0.004,0.144,1.246,0.003,0.128,0.192,0.0,0.344,0.123,0.009,0.004,0.254,0.006,0.186,0.007,0.245,0.379,0.015,0.192,1.037,1.001,0.0,0.238,0.366,0.051,0.084,0.009
2018-02-13 19:00:00,0.793,0.004,0.009,0.306,2.389,0.735,0.015,0.224,0.793,0.003,0.268,0.305,0.0,0.459,0.394,0.011,0.005,0.252,0.006,0.313,0.004,0.228,0.357,0.022,0.188,1.438,1.408,0.0,0.007,0.572,0.082,0.222,0.005
2018-02-13 20:00:00,2.237,0.006,0.062,0.379,3.989,1.151,0.088,0.925,1.691,0.017,0.555,0.226,0.0,0.71,1.215,0.068,0.006,0.464,0.005,0.486,0.024,0.441,0.59,0.095,0.679,1.931,2.089,0.001,0.068,1.302,0.192,0.753,0.044
2018-02-13 21:00:00,6.738,0.009,0.206,0.508,6.534,2.571,0.239,2.307,3.303,0.094,0.763,0.37,0.001,1.138,2.492,0.342,0.018,0.615,0.006,0.735,0.159,0.705,0.828,0.562,2.175,2.292,3.714,0.001,0.212,2.088,0.238,1.403,0.131
2018-02-13 22:00:00,8.816,0.011,1.967,0.536,9.772,3.913,0.305,4.041,5.245,0.41,0.912,0.479,0.032,1.482,3.478,1.095,0.028,0.884,0.007,1.381,0.59,1.055,1.059,1.099,3.594,2.764,6.341,0.005,0.13,2.962,0.276,1.772,0.184
